Year,Month,State,Megawatthours,Cents/kWh,mkwh,Year_Month
2010,5,PA,3627411,13.36,3627.0,2010.5
2010,5,RI,221740,15.26,222.0,2010.5
2010,5,SC,2057095,10.75,2057.0,2010.5
2010,5,SD,307405,9.43,307.0,2010.5
2010,5,TN,2547603,9.47,2548.0,2010.5
2010,5,TX,9338767,11.94,9339.0,2010.5
2010,5,UT,582000,8.81,582.0,2010.5
2010,5,VA,2951844,10.79,2952.0,2010.5
2010,5,VT,156460,15.75,156.0,2010.5
2010,5,WA,2599456,8.12,2599.0,2010.5
2010,5,WI,1616717,12.81,1617.0,2010.5
2010,5,WV,694642,8.96,695.0,2010.5
2010,5,WY,197811,8.86,198.0,2010.5
2010,6,AK,140698,16.64,141.0,2010.6
2010,6,AL,3316666,10.81,3317.0,2010.6
2010,6,AR,1656812,9.46,1657.0,2010.6
2010,6,AZ,3355807,11.74,3356.0,2010.6
2010,6,CA,6934208,15.0,6934.0,2010.6
2010,6,CO,1535102,11.89,1535.0,2010.6
2010,6,CT,1039249,19.4,1039.0,2010.6
2010,6,DC,200574,14.74,201.0,2010.6
2010,6,DE,355172,14.43,355.0,2010.6
2010,6,FL,11701112,11.65,11701.0,2010.6
2010,6,GA,5755336,10.83,5755.0,2010.6
2010,6,HI,244828,28.36,245.0,2010.6
2010,6,IA,1211739,10.87,1212.0,2010.6
2010,6,ID,542460,8.2,542.0,2010.6
2010,6,IL,4327167,12.7,4327.0,2010.6
2010,6,IN,3044801,9.47,3045.0,2010.6
2010,6,KS,1470962,10.32,1471.0,2010.6
2010,6,KY,2563389,8.51,2563.0,2010.6
2010,6,LA,3089529,8.86,3090.0,2010.6
2010,6,MA,1783043,14.08,1783.0,2010.6
2010,6,MD,2503502,15.1,2504.0,2010.6
2010,6,ME,308641,15.75,309.0,2010.6
2010,6,MI,2982067,12.91,2982.0,2010.6
2010,6,MN,1760458,11.1,1760.0,2010.6
2010,6,MO,3444536,10.33,3445.0,2010.6
2010,6,MS,1799478,10.21,1799.0,2010.6
2010,6,MT,316235,9.42,316.0,2010.6
2010,6,NC,5386357,10.14,5386.0,2010.6
2010,6,ND,263656,9.4,264.0,2010.6
2010,6,NE,806768,10.03,807.0,2010.6
2010,6,NH,326219,16.25,326.0,2010.6
2010,6,NJ,2990854,16.88,2991.0,2010.6
2010,6,NM,592903,11.26,593.0,2010.6
2010,6,NV,1171721,12.42,1172.0,2010.6
2010,6,NY,4214011,19.41,4214.0,2010.6
2010,6,OH,4632882,12.16,4633.0,2010.6
2010,6,OK,2429498,9.33,2429.0,2010.6
2010,6,OR,1289918,9.07,1290.0,2010.6
2010,6,PA,4596625,13.3,4597.0,2010.6
2010,6,RI,262527,16.6,263.0,2010.6
2010,6,SC,3021728,10.8,3022.0,2010.6
2010,6,SD,314215,9.86,314.0,2010.6
2010,6,TN,3703730,9.46,3704.0,2010.6
2010,6,TX,13596012,11.85,13596.0,2010.6
2010,6,UT,696785,9.11,697.0,2010.6
2010,6,VA,4431229,10.8,4431.0,2010.6
2010,6,VT,158297,15.8,158.0,2010.6
2010,6,WA,2412197,8.22,2412.0,2010.6
2010,6,WI,1741998,13.16,1742.0,2010.6
2010,6,WV,893467,8.65,893.0,2010.6
2010,6,WY,178799,9.14,179.0,2010.6
2010,7,AK,148936,16.77,149.0,2010.7
2010,7,AL,3848864,10.79,3849.0,2010.7
2010,7,AR,2091591,8.9,2092.0,2010.7
2010,7,AZ,4438662,11.78,4439.0,2010.7
2010,7,CA,8105267,15.02,8105.0,2010.7
2010,7,CO,1838591,11.7,1839.0,2010.7
2010,7,CT,1375259,19.01,1375.0,2010.7
2010,7,DC,281005,14.59,281.0,2010.7
2010,7,DE,549890,13.95,550.0,2010.7
2010,7,FL,12809387,11.71,12809.0,2010.7
2010,7,GA,6955952,10.87,6956.0,2010.7
2010,7,HI,260322,28.3,260.0,2010.7
2010,7,IA,1474942,11.69,1475.0,2010.7
2010,7,ID,662328,8.55,662.0,2010.7
2010,7,IL,5990965,12.13,5991.0,2010.7
2010,7,IN,3844596,9.63,3845.0,2010.7
2010,7,KS,1746248,10.69,1746.0,2010.7
2010,7,KY,3070443,8.87,3070.0,2010.7
2010,7,LA,3575004,9.14,3575.0,2010.7
2010,7,MA,2295784,14.22,2296.0,2010.7
2010,7,MD,3167477,14.93,3167.0,2010.7
2010,7,ME,411648,15.73,412.0,2010.7
2010,7,MI,3989490,12.93,3989.0,2010.7
2010,7,MN,2187537,11.41,2188.0,2010.7
2010,7,MO,4164296,10.81,4164.0,2010.7
2010,7,MS,2196003,10.25,2196.0,2010.7
2010,7,MT,344774,9.74,345.0,2010.7
2010,7,NC,6662950,10.43,6663.0,2010.7
2010,7,ND,308968,9.46,309.0,2010.7
2010,7,NE,999329,10.38,999.0,2010.7
2010,7,NH,439922,16.17,440.0,2010.7
2010,7,NJ,3979511,17.39,3980.0,2010.7
2010,7,NM,698149,11.54,698.0,2010.7
2010,7,NV,1759223,12.08,1759.0,2010.7
2010,7,NY,5659242,20.11,5659.0,2010.7
2010,7,OH,5785579,11.95,5786.0,2010.7
2010,7,OK,2766991,9.58,2767.0,2010.7
2010,7,OR,1432190,9.14,1432.0,2010.7
2010,7,PA,5573435,13.33,5573.0,2010.7
2010,7,RI,368007,15.21,368.0,2010.7
2010,7,SC,3611631,10.78,3612.0,2010.7
2010,7,SD,382782,9.94,383.0,2010.7
2010,7,TN,4771421,9.59,4771.0,2010.7
2010,7,TX,15285607,11.71,15286.0,2010.7
2010,7,UT,1060924,9.45,1061.0,2010.7
2010,7,VA,5094800,10.83,5095.0,2010.7
2010,7,VT,198232,15.41,198.0,2010.7
2010,7,WA,2411079,8.23,2411.0,2010.7
2010,7,WI,2332581,12.85,2333.0,2010.7
2010,7,WV,1084829,8.94,1085.0,2010.7
2010,7,WY,196070,9.44,196.0,2010.7
2010,8,AK,153060,16.63,153.0,2010.8
2010,8,AL,3929071,11.18,3929.0,2010.8
2010,8,AR,2227452,8.89,2227.0,2010.8
2010,8,AZ,4123425,11.59,4123.0,2010.8
2010,8,CA,8475164,15.19,8475.0,2010.8
2010,8,CO,1776212,11.7,1776.0,2010.8
2010,8,CT,1326600,18.95,1327.0,2010.8
2010,8,DC,236540,14.76,237.0,2010.8
2010,8,DE,519157,13.95,519.0,2010.8
2010,8,FL,12969489,11.77,12969.0,2010.8
2010,8,GA,6931251,11.03,6931.0,2010.8
2010,8,HI,261461,28.58,261.0,2010.8
2010,8,IA,1512618,11.67,1513.0,2010.8
2010,8,ID,628932,8.48,629.0,2010.8
2010,8,IL,5695706,11.96,5696.0,2010.8
2010,8,IN,3753615,9.69,3754.0,2010.8
2010,8,KS,1811017,10.7,1811.0,2010.8
2010,8,KY,3001069,9.15,3001.0,2010.8
2010,8,LA,3695516,9.29,3696.0,2010.8
2010,8,MA,2100901,14.88,2101.0,2010.8
2010,8,MD,2887684,14.86,2888.0,2010.8
2010,8,ME,396435,15.78,396.0,2010.8
2010,8,MI,3865045,13.55,3865.0,2010.8
2010,8,MN,2267694,11.3,2268.0,2010.8
2010,8,MO,4206339,10.57,4206.0,2010.8
2010,8,MS,2245315,10.29,2245.0,2010.8
2010,8,MT,365138,9.9,365.0,2010.8
2010,8,NC,6380926,10.52,6381.0,2010.8
2010,8,ND,326474,9.36,326.0,2010.8
2010,8,NE,1083987,10.3,1084.0,2010.8
2010,8,NH,437210,16.57,437.0,2010.8
2010,8,NJ,3501933,17.36,3502.0,2010.8
2010,8,NM,682462,11.79,682.0,2010.8
2010,8,NV,1670566,12.19,1671.0,2010.8
2010,8,NY,5582113,19.35,5582.0,2010.8
2010,8,OH,5719207,11.89,5719.0,2010.8
2010,8,OK,3053109,9.53,3053.0,2010.8
2010,8,OR,1403539,9.06,1404.0,2010.8
2010,8,PA,5294941,13.23,5295.0,2010.8
2010,8,RI,310258,17.1,310.0,2010.8
2010,8,SC,3486958,10.86,3487.0,2010.8
2010,8,SD,411805,9.68,412.0,2010.8
2010,8,TN,4896754,9.58,4897.0,2010.8
2010,8,TX,16560190,11.7,16560.0,2010.8
2010,8,UT,985957,9.54,986.0,2010.8
2010,8,VA,4701902,10.85,4702.0,2010.8
2010,8,VT,186392,15.64,186.0,2010.8
2010,8,WA,2444343,8.25,2444.0,2010.8
2010,8,WI,2315414,12.95,2315.0,2010.8
2010,8,WV,1066586,9.2,1067.0,2010.8
2010,8,WY,188496,9.52,188.0,2010.8
2010,9,AK,145505,15.65,146.0,2010.9
2010,9,AL,3213725,11.1,3214.0,2010.9
2010,9,AR,1869576,8.91,1870.0,2010.9
2010,9,AZ,3575563,11.52,3576.0,2010.9
2010,9,CA,8253816,14.85,8254.0,2010.9
2010,9,CO,1532966,11.66,1533.0,2010.9
2010,9,CT,1110003,19.11,1110.0,2010.9
2010,9,DC,169486,14.39,169.0,2010.9
2010,9,DE,436155,14.14,436.0,2010.9
2010,9,FL,12048824,11.73,12049.0,2010.9
2010,9,GA,5728755,10.61,5729.0,2010.9
2010,9,HI,247877,28.02,248.0,2010.9
2010,9,IA,992922,11.23,993.0,2010.9
2010,9,ID,531143,8.07,531.0,2010.9
2010,9,IL,3771664,11.75,3772.0,2010.9
2010,9,IN,2574130,10.17,2574.0,2010.9
2010,9,KS,1205220,10.48,1205.0,2010.9
2010,9,KY,2273605,8.94,2274.0,2010.9
2010,9,LA,3344586,9.53,3345.0,2010.9
2010,9,MA,1839328,14.64,1839.0,2010.9
2010,9,MD,2255439,14.93,2255.0,2010.9
2010,9,ME,340759,15.88,341.0,2010.9
2010,9,MI,2496853,12.67,2497.0,2010.9
2010,9,MN,1568919,11.08,1569.0,2010.9
2010,9,MO,2835379,9.73,2835.0,2010.9
2010,9,MS,2039413,10.07,2039.0,2010.9
2010,9,MT,321852,9.79,322.0,2010.9
2010,9,NC,5374288,10.54,5374.0,2010.9
2010,9,ND,271036,9.53,271.0,2010.9
2010,9,NE,756302,10.22,756.0,2010.9
2010,9,NH,389021,16.76,389.0,2010.9
2010,9,NJ,2710174,17.37,2710.0,2010.9
2010,9,NM,586373,10.79,586.0,2010.9
2010,9,NV,1139029,12.43,1139.0,2010.9
2010,9,NY,4276815,20.09,4277.0,2010.9
2010,9,OH,4066325,11.78,4066.0,2010.9
2010,9,OK,2068372,10.3,2068.0,2010.9
2010,9,OR,1240500,9.09,1240.0,2010.9
2010,9,PA,4174056,12.95,4174.0,2010.9
2010,9,RI,265703,15.76,266.0,2010.9
2010,9,SC,2889414,10.69,2889.0,2010.9
2010,9,SD,323572,9.81,324.0,2010.9
2010,9,TN,4087394,9.72,4087.0,2010.9
2010,9,TX,13939145,11.58,13939.0,2010.9
2010,9,UT,717369,8.97,717.0,2010.9
2010,9,VA,3690373,10.61,3690.0,2010.9
2010,9,VT,158734,15.99,159.0,2010.9
2010,9,WA,2215624,8.35,2216.0,2010.9
2010,9,WI,1541602,13.12,1542.0,2010.9
2010,9,WV,799900,9.29,800.0,2010.9
2010,9,WY,178150,9.45,178.0,2010.9
2010,10,AK,165092,16.1,165.0,2010.10
2010,10,AL,2145741,11.44,2146.0,2010.10
2010,10,AR,1290812,8.79,1291.0,2010.10
2010,10,AZ,2441991,10.96,2442.0,2010.10
2010,10,CA,7387951,14.11,7388.0,2010.10
2010,10,CO,1340060,10.53,1340.0,2010.10
2010,10,CT,861728,19.76,862.0,2010.10
2010,10,DC,126272,14.37,126.0,2010.10
2010,10,DE,296658,14.67,297.0,2010.10
2010,10,FL,9394538,11.7,9395.0,2010.10
2010,10,GA,3832454,10.0,3832.0,2010.10
2010,10,HI,255557,28.45,256.0,2010.10
2010,10,IA,899409,10.76,899.0,2010.10
2010,10,ID,539864,8.05,540.0,2010.10
2010,10,IL,2957068,12.22,2957.0,2010.10
2010,10,IN,2043639,10.8,2044.0,2010.10
2010,10,KS,814788,10.13,815.0,2010.10
2010,10,KY,1594368,9.68,1594.0,2010.10
2010,10,LA,2565677,9.58,2566.0,2010.10
2010,10,MA,1493528,14.55,1494.0,2010.10
2010,10,MD,1763508,13.62,1764.0,2010.10
2010,10,ME,340804,15.85,341.0,2010.10
2010,10,MI,2181448,12.62,2181.0,2010.10
2010,10,MN,1467293,10.87,1467.0,2010.10
2010,10,MO,2105154,9.42,2105.0,2010.10
2010,10,MS,1437515,10.0,1438.0,2010.10
2010,10,MT,310783,9.69,311.0,2010.10
2010,10,NC,3716207,10.64,3716.0,2010.10
2010,10,ND,273500,8.99,274.0,2010.10
2010,10,NE,569420,9.1,569.0,2010.10
2010,10,NH,327160,17.06,327.0,2010.10
2010,10,NJ,1905153,16.34,1905.0,2010.10
2010,10,NM,485076,10.63,485.0,2010.10
2010,10,NV,796682,12.18,797.0,2010.10
2010,10,NY,3734312,18.36,3734.0,2010.10
2010,10,OH,3330980,11.49,3331.0,2010.10
2010,10,OK,1405801,10.02,1406.0,2010.10
2010,10,OR,1304693,9.12,1305.0,2010.10
2010,10,PA,3518367,13.03,3518.0,2010.10
2010,10,RI,222133,15.85,222.0,2010.10
2010,10,SC,1974817,11.09,1975.0,2010.10
2010,10,SD,277038,9.84,277.0,2010.10
2010,10,TN,2825676,10.45,2826.0,2010.10
2010,10,TX,9710773,11.62,9711.0,2010.10
2010,10,UT,616627,8.5,617.0,2010.10
2010,10,VA,2808648,10.57,2809.0,2010.10
2010,10,VT,160073,16.12,160.0,2010.10
2010,10,WA,2259137,8.31,2259.0,2010.10
2010,10,WI,1536357,12.88,1536.0,2010.10
2010,10,WV,702562,9.49,703.0,2010.10
2010,10,WY,173142,9.5,173.0,2010.10
2010,11,AK,185261,16.57,185.0,2010.11
2010,11,AL,2058995,10.89,2059.0,2010.11
2010,11,AR,1057905,8.93,1058.0,2010.11
2010,11,AZ,1832638,10.14,1833.0,2010.11
2010,11,CA,6385498,14.67,6385.0,2010.11
2010,11,CO,1377869,10.39,1378.0,2010.11
2010,11,CT,918327,19.49,918.0,2010.11
2010,11,DC,121113,13.32,121.0,2010.11
2010,11,DE,276462,14.48,276.0,2010.11
2010,11,FL,8010873,11.7,8011.0,2010.11
2010,11,GA,3401083,9.59,3401.0,2010.11
2010,11,HI,246632,28.91,247.0,2010.11
2010,11,IA,1004601,10.34,1005.0,2010.11
2010,11,ID,729984,7.87,730.0,2010.11
2010,11,IL,3098572,11.98,3099.0,2010.11
2010,11,IN,2335170,10.3,2335.0,2010.11
2010,11,KS,851026,10.03,851.0,2010.11
2010,11,KY,1731395,9.2,1731.0,2010.11
2010,11,LA,1907752,8.86,1908.0,2010.11
2010,11,MA,1521401,14.17,1521.0,2010.11
2010,11,MD,1865567,13.23,1866.0,2010.11
2010,11,ME,349245,15.84,349.0,2010.11
2010,11,MI,2521250,12.08,2521.0,2010.11
2010,11,MN,1676347,10.63,1676.0,2010.11
2010,11,MO,2209262,9.06,2209.0,2010.11
2010,11,MS,1132888,10.25,1133.0,2010.11
2010,11,MT,385654,9.39,386.0,2010.11
2010,11,NC,3523954,10.08,3524.0,2010.11
2010,11,ND,382808,8.13,383.0,2010.11
2010,11,NE,649889,8.87,650.0,2010.11
2010,11,NH,324352,16.89,324.0,2010.11
2010,11,NJ,1887491,16.28,1887.0,2010.11
2010,11,NM,468805,9.9,469.0,2010.11
2010,11,NV,594125,12.6,594.0,2010.11
2010,11,NY,3611571,18.25,3612.0,2010.11
2010,11,OH,3679784,11.48,3680.0,2010.11
2010,11,OK,1291882,9.32,1292.0,2010.11
2010,11,OR,1617808,8.98,1618.0,2010.11
2010,11,PA,3911469,12.68,3911.0,2010.11
2010,11,RI,228415,15.97,228.0,2010.11
2010,11,SC,1861681,11.14,1862.0,2010.11
2010,11,SD,334844,9.19,335.0,2010.11
2010,11,TN,2526708,10.19,2527.0,2010.11
2010,11,TX,7623617,11.32,7624.0,2010.11
2010,11,UT,629630,8.15,630.0,2010.11
2010,11,VA,3062394,10.27,3062.0,2010.11
2010,11,VT,160857,15.85,161.0,2010.11
2010,11,WA,2786239,8.23,2786.0,2010.11
2010,11,WI,1657589,12.7,1658.0,2010.11
2010,11,WV,934474,9.19,934.0,2010.11
2010,11,WY,222984,8.92,223.0,2010.11
2010,12,AK,234749,16.04,235.0,2010.12
2010,12,AL,3245762,10.34,3246.0,2010.12
2010,12,AR,1525702,8.28,1526.0,2010.12
2010,12,AZ,2200865,10.0,2201.0,2010.12
2010,12,CA,7965588,14.96,7966.0,2010.12
2010,12,CO,1560412,10.26,1560.0,2010.12
2010,12,CT,1187387,18.64,1187.0,2010.12
2010,12,DC,199329,13.48,199.0,2010.12
2010,12,DE,398206,13.65,398.0,2010.12
2010,12,FL,9408302,11.68,9408.0,2010.12
2010,12,GA,5348247,9.29,5348.0,2010.12
2010,12,HI,256454,29.15,256.0,2010.12
2010,12,IA,1478992,9.71,1479.0,2010.12
2010,12,ID,937481,7.76,937.0,2010.12
2010,12,IL,4382511,10.64,4383.0,2010.12
2010,12,IN,3528022,9.34,3528.0,2010.12
2010,12,KS,1214830,9.43,1215.0,2010.12
2010,12,KY,3045346,8.51,3045.0,2010.12
2010,12,LA,2379287,8.19,2379.0,2010.12
2010,12,MA,1921466,14.42,1921.0,2010.12
2010,12,MD,2832938,13.21,2833.0,2010.12
2010,12,ME,431332,15.76,431.0,2010.12
2010,12,MI,3199537,12.05,3200.0,2010.12
2010,12,MN,2232806,10.32,2233.0,2010.12
2010,12,MO,3635744,8.07,3636.0,2010.12
2010,12,MS,1551812,9.64,1552.0,2010.12
2010,12,MT,535032,8.95,535.0,2010.12
2010,12,NC,6050555,9.44,6051.0,2010.12
2010,12,ND,530227,7.71,530.0,2010.12
2010,12,NE,1008500,7.98,1008.0,2010.12
2010,12,NH,390767,16.45,391.0,2010.12
2010,12,NJ,2445895,16.14,2446.0,2010.12
2010,12,NM,604704,9.69,605.0,2010.12
2010,12,NV,848435,11.61,848.0,2010.12
2010,12,NY,4417184,17.72,4417.0,2010.12
2010,12,OH,5511366,10.67,5511.0,2010.12
2010,12,OK,1999295,8.16,1999.0,2010.12
2010,12,OR,2195272,8.75,2195.0,2010.12
2010,12,PA,5361543,12.22,5362.0,2010.12
2010,12,RI,275480,14.95,275.0,2010.12
2010,12,SC,3113460,10.13,3113.0,2010.12
2010,12,SD,482725,8.49,483.0,2010.12
2010,12,TN,3886700,9.5,3887.0,2010.12
2010,12,TX,9920101,11.24,9920.0,2010.12
2010,12,UT,797007,8.22,797.0,2010.12
2010,12,VA,5216314,9.92,5216.0,2010.12
2010,12,VT,211455,15.58,211.0,2010.12
2010,12,WA,3903604,8.13,3904.0,2010.12
2010,12,WI,2210617,12.25,2211.0,2010.12
2010,12,WV,1494614,8.77,1495.0,2010.12
2010,12,WY,299927,8.4,300.0,2010.12
2011,1,AK,237870,16.42,238.0,2011.1
2011,1,AL,3515600,10.28,3516.0,2011.1
2011,1,AR,1936351,7.82,1936.0,2011.1
2011,1,AZ,2461210,9.84,2461.0,2011.1
2011,1,CA,7803724,15.24,7804.0,2011.1
2011,1,CO,1691722,10.37,1692.0,2011.1
2011,1,CT,1372140,18.01,1372.0,2011.1
2011,1,DC,229985,13.62,230.0,2011.1
2011,1,DE,521678,12.9,522.0,2011.1
2011,1,FL,10535444,11.33,10535.0,2011.1
2011,1,GA,6224232,9.69,6224.0,2011.1
2011,1,HI,269005,30.13,269.0,2011.1
2011,1,IA,1556865,9.23,1557.0,2011.1
2011,1,ID,956615,7.82,957.0,2011.1
2011,1,IL,4684229,10.31,4684.0,2011.1
2011,1,IN,3814491,9.17,3814.0,2011.1
2011,1,KS,1367775,9.45,1368.0,2011.1
2011,1,KY,3232693,8.57,3233.0,2011.1
2011,1,LA,2974194,7.9,2974.0,2011.1
2011,1,MA,2008541,14.48,2009.0,2011.1
2011,1,MD,3129148,13.12,3129.0,2011.1
2011,1,ME,440754,15.72,441.0,2011.1
2011,1,MI,3360844,12.26,3361.0,2011.1
2011,1,MN,2351270,10.28,2351.0,2011.1
2011,1,MO,4002872,7.92,4003.0,2011.1
2011,1,MS,1973098,9.64,1973.0,2011.1
2011,1,MT,581646,9.08,582.0,2011.1
2011,1,NC,7167111,9.33,7167.0,2011.1
2011,1,ND,576564,6.97,577.0,2011.1
2011,1,NE,1085719,7.79,1086.0,2011.1
2011,1,NH,447994,16.31,448.0,2011.1
2011,1,NJ,2956052,15.64,2956.0,2011.1
2011,1,NM,660989,9.6,661.0,2011.1
2011,1,NV,905513,11.6,906.0,2011.1
2011,1,NY,4717252,17.25,4717.0,2011.1
2011,1,OH,6061312,10.04,6061.0,2011.1
2011,1,OK,2293934,8.01,2294.0,2011.1
2011,1,OR,2219008,9.18,2219.0,2011.1
2011,1,PA,6157020,12.39,6157.0,2011.1
2011,1,RI,288713,16.21,289.0,2011.1
2011,1,SC,3604748,10.09,3605.0,2011.1
2011,1,SD,534352,8.34,534.0,2011.1
2011,1,TN,5044313,9.41,5044.0,2011.1
2011,1,TX,12088465,10.7,12088.0,2011.1
2011,1,UT,848847,8.16,849.0,2011.1
2011,1,VA,5605315,9.57,5605.0,2011.1
2011,1,VT,221531,15.71,222.0,2011.1
2011,1,WA,4175036,8.03,4175.0,2011.1
2011,1,WI,2229126,12.32,2229.0,2011.1
2011,1,WV,1606183,8.77,1606.0,2011.1
2011,1,WY,332593,8.3,333.0,2011.1
2011,2,AK,196269,16.54,196.0,2011.2
2011,2,AL,2797546,10.56,2798.0,2011.2
2011,2,AR,1774501,7.89,1775.0,2011.2
2011,2,AZ,2143862,9.93,2144.0,2011.2
2011,2,CA,6587210,14.38,6587.0,2011.2
2011,2,CO,1483132,10.47,1483.0,2011.2
2011,2,CT,1090125,17.52,1090.0,2011.2
2011,2,DC,172295,13.64,172.0,2011.2
2011,2,DE,447347,13.0,447.0,2011.2
2011,2,FL,8377127,11.28,8377.0,2011.2
2011,2,GA,4723736,9.82,4724.0,2011.2
2011,2,HI,222233,31.04,222.0,2011.2
2011,2,IA,1264519,9.61,1265.0,2011.2
2011,2,ID,811233,7.78,811.0,2011.2
2011,2,IL,3975571,11.19,3976.0,2011.2
2011,2,IN,3080374,9.45,3080.0,2011.2
2011,2,KS,1169879,9.73,1170.0,2011.2
2011,2,KY,2489210,8.79,2489.0,2011.2
2011,2,LA,2757413,8.24,2757.0,2011.2
2011,2,MA,1847773,14.36,1848.0,2011.2
2011,2,MD,2460839,13.39,2461.0,2011.2
2011,2,ME,372324,15.8,372.0,2011.2
2011,2,MI,2808904,12.64,2809.0,2011.2
2011,2,MN,2003139,10.33,2003.0,2011.2
2011,2,MO,3311008,8.2,3311.0,2011.2
2011,2,MS,1756391,9.74,1756.0,2011.2
2011,2,MT,490647,9.33,491.0,2011.2
2011,2,NC,4838267,10.09,4838.0,2011.2
2011,2,ND,498400,7.36,498.0,2011.2
2011,2,NE,941527,8.07,942.0,2011.2
2011,2,NH,421835,16.32,422.0,2011.2
2011,2,NJ,2173765,16.73,2174.0,2011.2
2011,2,NM,578738,10.07,579.0,2011.2
2011,2,NV,699160,11.85,699.0,2011.2
2011,2,NY,4300851,17.45,4301.0,2011.2
2011,2,OH,4723782,10.46,4724.0,2011.2
2011,2,OK,2024482,8.29,2024.0,2011.2
2011,2,OR,1833424,9.39,1833.0,2011.2
2011,2,PA,5287764,12.59,5288.0,2011.2
2011,2,RI,250843,16.36,251.0,2011.2
2011,2,SC,2571522,10.77,2572.0,2011.2
2011,2,SD,478744,8.4,479.0,2011.2
2011,2,TN,4221862,9.43,4222.0,2011.2
2011,2,TX,11584010,10.65,11584.0,2011.2
2011,2,UT,685981,8.33,686.0,2011.2
2011,2,VA,4102106,9.7,4102.0,2011.2
2011,2,VT,191831,15.95,192.0,2011.2
2011,2,WA,3743533,8.06,3744.0,2011.2
2011,2,WI,1871190,12.6,1871.0,2011.2
2011,2,WV,1181261,8.81,1181.0,2011.2
2011,2,WY,290487,8.47,290.0,2011.2
2011,3,AK,203608,16.77,204.0,2011.3
2011,3,AL,2116851,10.92,2117.0,2011.3
2011,3,AR,1285039,8.44,1285.0,2011.3
2011,3,AZ,1891082,10.25,1891.0,2011.3
2011,3,CA,7399079,14.27,7399.0,2011.3
2011,3,CO,1414462,10.58,1414.0,2011.3
2011,3,CT,1066458,17.93,1066.0,2011.3
2011,3,DC,133653,15.18,134.0,2011.3
2011,3,DE,363350,13.72,363.0,2011.3
2011,3,FL,7198056,11.46,7198.0,2011.3
2011,3,GA,3693217,10.9,3693.0,2011.3
2011,3,HI,250993,31.7,251.0,2011.3
2011,3,IA,1208644,9.93,1209.0,2011.3
2011,3,ID,769947,7.78,770.0,2011.3
2011,3,IL,3501740,11.9,3502.0,2011.3
2011,3,IN,2697645,9.93,2698.0,2011.3
2011,3,KS,960419,10.33,960.0,2011.3
2011,3,KY,2058955,9.22,2059.0,2011.3
2011,3,LA,2020760,8.83,2021.0,2011.3
2011,3,MA,1690357,14.55,1690.0,2011.3
2011,3,MD,2201336,13.56,2201.0,2011.3
2011,3,ME,387322,15.28,387.0,2011.3
2011,3,MI,2938338,12.51,2938.0,2011.3
2011,3,MN,1993828,10.5,1994.0,2011.3
2011,3,MO,2699190,8.85,2699.0,2011.3
2011,3,MS,1225894,10.59,1226.0,2011.3
2011,3,MT,488979,9.35,489.0,2011.3
2011,3,NC,4047141,10.13,4047.0,2011.3
2011,3,ND,485181,7.55,485.0,2011.3
2011,3,NE,891044,8.39,891.0,2011.3
2011,3,NH,381623,16.43,382.0,2011.3
2011,3,NJ,2104287,16.4,2104.0,2011.3
2011,3,NM,488004,10.26,488.0,2011.3
2011,3,NV,722768,12.02,723.0,2011.3
2011,3,NY,4038110,17.58,4038.0,2011.3
2011,3,OH,4265367,10.96,4265.0,2011.3
2011,3,OK,1446308,9.53,1446.0,2011.3
2011,3,OR,1884163,9.27,1884.0,2011.3
2011,3,PA,4681365,12.98,4681.0,2011.3
2011,3,RI,248157,15.76,248.0,2011.3
2011,3,SC,1929517,11.19,1930.0,2011.3
2011,3,SD,448151,8.63,448.0,2011.3
2011,3,TN,3060607,9.98,3061.0,2011.3
2011,3,TX,8617852,11.13,8618.0,2011.3
2011,3,UT,652610,8.35,653.0,2011.3
2011,3,VA,3479672,10.18,3480.0,2011.3
2011,3,VT,189458,16.02,189.0,2011.3
2011,3,WA,3867212,8.06,3867.0,2011.3
2011,3,WI,1818425,12.7,1818.0,2011.3
2011,3,WV,1043622,9.11,1044.0,2011.3
2011,3,WY,272279,8.65,272.0,2011.3
2011,4,AK,168731,17.44,169.0,2011.4
2011,4,AL,2038147,10.87,2038.0,2011.4
2011,4,AR,1145455,9.06,1145.0,2011.4
2011,4,AZ,1964429,10.97,1964.0,2011.4
2011,4,CA,6259354,14.12,6259.0,2011.4
2011,4,CO,1272070,11.1,1272.0,2011.4
2011,4,CT,975686,18.13,976.0,2011.4
2011,4,DC,133745,13.68,134.0,2011.4
2011,4,DE,324759,13.89,325.0,2011.4
2011,4,FL,8164137,11.41,8164.0,2011.4
2011,4,GA,3481974,10.71,3482.0,2011.4
2011,4,HI,237267,32.89,237.0,2011.4
2011,4,IA,992569,10.39,993.0,2011.4
2011,4,ID,630346,7.82,630.0,2011.4
2011,4,IL,3012842,11.88,3013.0,2011.4
2011,4,IN,2006671,10.46,2007.0,2011.4
2011,4,KS,790209,10.72,790.0,2011.4
2011,4,KY,1690555,9.4,1691.0,2011.4
2011,4,LA,1933440,8.9,1933.0,2011.4
2011,4,MA,1546511,14.09,1547.0,2011.4
2011,4,MD,1772286,13.77,1772.0,2011.4
2011,4,ME,332833,15.33,333.0,2011.4
2011,4,MI,2454925,12.69,2455.0,2011.4
2011,4,MN,1625936,10.9,1626.0,2011.4
2011,4,MO,2124590,9.36,2125.0,2011.4
2011,4,MS,1153548,10.68,1154.0,2011.4
2011,4,MT,391694,9.5,392.0,2011.4
