Year,Month,State,industrial_usage
2002,2,NE,544
2002,3,NE,536
2002,4,NE,548
2002,5,NE,605
2002,6,NE,654
2002,7,NE,775
2002,8,NE,750
2002,9,NE,837
2002,10,NE,624
2002,11,NE,587
2002,12,NE,565
2003,1,NE,607
2003,2,NE,601
2003,3,NE,601
2003,4,NE,631
2003,5,NE,655
2003,6,NE,738
2003,7,NE,873
2003,8,NE,913
2003,9,NE,716
2003,10,NE,699
2003,11,NE,678
2003,12,NE,708
2004,1,NE,623
2004,2,NE,662
2004,3,NE,632
2004,4,NE,699
2004,5,NE,699
2004,6,NE,764
2004,7,NE,830
2004,8,NE,882
2004,9,NE,781
2004,10,NE,686
2004,11,NE,682
2004,12,NE,675
2005,1,NE,653
2005,2,NE,643
2005,3,NE,681
2005,4,NE,617
2005,5,NE,744
2005,6,NE,787
2005,7,NE,959
2005,8,NE,850
2005,9,NE,762
2005,10,NE,709
2005,11,NE,692
2005,12,NE,721
2006,1,NE,694
2006,2,NE,694
2006,3,NE,672
2006,4,NE,669
2006,5,NE,771
2006,6,NE,795
2006,7,NE,984
2006,8,NE,844
2006,9,NE,720
2006,10,NE,747
2006,11,NE,727
2006,12,NE,659
2007,1,NE,687
2007,2,NE,659
2007,3,NE,697
2007,4,NE,702
2007,5,NE,752
2007,6,NE,804
2007,7,NE,944
2007,8,NE,874
2007,9,NE,775
2007,10,NE,702
2007,11,NE,779
2007,12,NE,728
2008,1,NE,703
2008,2,NE,694
2008,3,NE,738
2008,4,NE,731
2008,5,NE,759
2008,6,NE,825
2008,7,NE,1004
2008,8,NE,992
2008,9,NE,858
2008,10,NE,809
2008,11,NE,753
2008,12,NE,759
2009,1,NE,689
2009,2,NE,701
2009,3,NE,690
2009,4,NE,674
2009,5,NE,728
2009,6,NE,800
2009,7,NE,939
2009,8,NE,968
2009,9,NE,856
2009,10,NE,788
2009,11,NE,769
2009,12,NE,908
2010,1,NE,778
2010,2,NE,773
2010,3,NE,757
2010,4,NE,926
2010,5,NE,786
2010,6,NE,817
2010,7,NE,1038
2010,8,NE,1034
2010,9,NE,824
2010,10,NE,812
2010,11,NE,849
2010,12,NE,817
2011,1,NE,814
2011,2,NE,797
2011,3,NE,825
2011,4,NE,853
2011,5,NE,784
2011,6,NE,877
2011,7,NE,1108
2011,8,NE,1028
2011,9,NE,911
2011,10,NE,844
2011,11,NE,917
2011,12,NE,832
2012,1,NE,885
2012,2,NE,824
2012,3,NE,846
2012,4,NE,876
2012,5,NE,1024
2012,6,NE,1149
2012,7,NE,1346
2012,8,NE,1236
2012,9,NE,964
2012,10,NE,906
2012,11,NE,917
2012,12,NE,942
2013,1,NE,827
2013,2,NE,757
2013,3,NE,815
2013,4,NE,827
2013,5,NE,936
2013,6,NE,1025
2013,7,NE,1229
2013,8,NE,1164
2013,9,NE,974
2013,10,NE,861
2013,11,NE,948
2013,12,NE,888
2014,1,NE,842
2014,2,NE,787
2014,3,NE,810
2014,4,NE,806
2014,5,NE,915
2014,6,NE,914
2014,7,NE,1129
2014,8,NE,1075
2014,9,NE,891
2014,10,NE,846
2014,11,NE,834
2014,12,NE,818
2015,1,NE,820
2015,2,NE,806
2015,3,NE,806
2015,4,NE,819
2015,5,NE,847
2015,6,NE,919
2015,7,NE,1121
2015,8,NE,1097
2015,9,NE,959
2015,10,NE,811
2015,11,NE,840
2015,12,NE,810
2016,1,NE,825
2016,2,NE,798
2016,3,NE,841
2016,4,NE,820
2016,5,NE,855
2016,6,NE,1060
2016,7,NE,1135
2016,8,NE,1175
2016,9,NE,983
2016,10,NE,872
2016,11,NE,913
2016,12,NE,878
2017,1,NE,833
2017,2,NE,809
2017,3,NE,898
2017,4,NE,851
2017,5,NE,914
2017,6,NE,1070
2017,7,NE,1245
2017,8,NE,1082
2017,9,NE,1017
2017,10,NE,893
2017,11,NE,892
2017,12,NE,894
2018,1,NE,839
2018,2,NE,781
2018,3,NE,874
2018,4,NE,837
2018,5,NE,938
2018,6,NE,940
2018,7,NE,1114
2018,8,NE,1117
2018,9,NE,928
2018,10,NE,900
2018,11,NE,874
2018,12,NE,833
2019,1,NE,818
2019,2,NE,728
2019,3,NE,780
2019,4,NE,802
2019,5,NE,873
2019,6,NE,851
2019,7,NE,1006
2019,8,NE,972
2019,9,NE,899
2019,10,NE,787
2019,11,NE,841
2019,12,NE,831
2020,1,NE,863
2020,2,NE,776
2020,3,NE,848
2020,4,NE,786
2001,1,ND,231
2001,2,ND,212
2001,3,ND,212
2001,4,ND,222
2001,5,ND,224
2001,6,ND,223
2001,7,ND,240
2001,8,ND,238
2001,9,ND,231
2001,10,ND,236
2001,11,ND,240
2001,12,ND,243
2002,1,ND,207
2002,2,ND,209
2002,3,ND,203
2002,4,ND,207
2002,5,ND,208
2002,6,ND,222
2002,7,ND,232
2002,8,ND,232
2002,9,ND,248
2002,10,ND,226
2002,11,ND,223
2002,12,ND,218
2003,1,ND,246
2003,2,ND,240
2003,3,ND,230
2003,4,ND,229
2003,5,ND,229
2003,6,ND,239
2003,7,ND,256
2003,8,ND,261
2003,9,ND,243
2003,10,ND,259
2003,11,ND,262
2003,12,ND,261
2004,1,ND,259
2004,2,ND,249
2004,3,ND,245
2004,4,ND,245
2004,5,ND,241
2004,6,ND,236
2004,7,ND,255
2004,8,ND,257
2004,9,ND,257
2004,10,ND,251
2004,11,ND,256
2004,12,ND,259
2005,1,ND,265
2005,2,ND,246
2005,3,ND,248
2005,4,ND,239
2005,5,ND,246
2005,6,ND,249
2005,7,ND,273
2005,8,ND,266
2005,9,ND,243
2005,10,ND,257
2005,11,ND,261
2005,12,ND,258
2006,1,ND,297
2006,2,ND,265
2006,3,ND,269
2006,4,ND,257
2006,5,ND,254
2006,6,ND,271
2006,7,ND,287
2006,8,ND,280
2006,9,ND,267
2006,10,ND,277
2006,11,ND,273
2006,12,ND,270
2007,1,ND,294
2007,2,ND,290
2007,3,ND,288
2007,4,ND,293
2007,5,ND,296
2007,6,ND,301
2007,7,ND,321
2007,8,ND,311
2007,9,ND,295
2007,10,ND,302
2007,11,ND,311
2007,12,ND,320
2008,1,ND,318
2008,2,ND,307
2008,3,ND,299
2008,4,ND,302
2008,5,ND,297
2008,6,ND,295
2008,7,ND,322
2008,8,ND,322
2008,9,ND,308
2008,10,ND,313
2008,11,ND,296
2008,12,ND,316
2009,1,ND,304
2009,2,ND,294
2009,3,ND,292
2009,4,ND,282
2009,5,ND,284
2009,6,ND,290
2009,7,ND,312
2009,8,ND,319
2009,9,ND,306
2009,10,ND,317
2009,11,ND,312
2009,12,ND,329
2010,1,ND,312
2010,2,ND,302
2010,3,ND,305
2010,4,ND,307
2010,5,ND,304
2010,6,ND,305
2010,7,ND,331
2010,8,ND,344
2010,9,ND,321
2010,10,ND,333
2010,11,ND,337
2010,12,ND,347
2011,1,ND,354
2011,2,ND,338
2011,3,ND,343
2011,4,ND,349
2011,5,ND,339
2011,6,ND,341
2011,7,ND,361
2011,8,ND,375
2011,9,ND,369
2011,10,ND,373
2011,11,ND,389
2011,12,ND,387
2012,1,ND,418
2012,2,ND,408
2012,3,ND,415
2012,4,ND,393
2012,5,ND,411
2012,6,ND,426
2012,7,ND,437
2012,8,ND,456
2012,9,ND,443
2012,10,ND,428
2012,11,ND,434
2012,12,ND,455
2013,1,ND,459
2013,2,ND,414
2013,3,ND,419
2013,4,ND,415
2013,5,ND,437
2013,6,ND,408
2013,7,ND,441
2013,8,ND,465
2013,9,ND,445
2013,10,ND,447
2013,11,ND,471
2013,12,ND,488
2014,1,ND,600
2014,2,ND,562
2014,3,ND,581
2014,4,ND,591
2014,5,ND,620
2014,6,ND,567
2014,7,ND,645
2014,8,ND,629
2014,9,ND,646
2014,10,ND,674
2014,11,ND,645
2014,12,ND,718
2015,1,ND,583
2015,2,ND,551
2015,3,ND,567
2015,4,ND,576
2015,5,ND,563
2015,6,ND,560
2015,7,ND,600
2015,8,ND,621
2015,9,ND,553
2015,10,ND,608
2015,11,ND,597
2015,12,ND,609
2016,1,ND,634
2016,2,ND,618
2016,3,ND,618
2016,4,ND,598
2016,5,ND,592
2016,6,ND,596
2016,7,ND,642
2016,8,ND,626
2016,9,ND,622
2016,10,ND,631
2016,11,ND,631
2016,12,ND,626
2017,1,ND,704
2017,2,ND,690
2017,3,ND,721
2017,4,ND,723
2017,5,ND,720
2017,6,ND,735
2017,7,ND,777
2017,8,ND,749
2017,9,ND,714
2017,10,ND,732
2017,11,ND,732
2017,12,ND,766
2018,1,ND,705
2018,2,ND,668
2018,3,ND,708
2018,4,ND,676
2018,5,ND,735
2018,6,ND,714
2018,7,ND,739
2018,8,ND,744
2018,9,ND,724
2018,10,ND,757
2018,11,ND,748
2018,12,ND,783
2019,1,ND,779
2019,2,ND,710
2019,3,ND,751
2019,4,ND,735
2019,5,ND,755
2019,6,ND,737
2019,7,ND,781
2019,8,ND,801
2019,9,ND,774
2019,10,ND,786
2019,11,ND,788
2019,12,ND,828
2020,1,ND,834
2020,2,ND,816
2020,3,ND,858
2020,4,ND,789
2001,1,SD,120
2001,2,SD,122
2001,3,SD,122
2001,4,SD,132
2001,5,SD,136
2001,6,SD,144
2001,7,SD,153
2001,8,SD,154
2001,9,SD,152
2001,10,SD,144
2001,11,SD,146
2001,12,SD,141
2002,1,SD,127
2002,2,SD,119
2002,3,SD,132
2002,4,SD,124
2002,5,SD,132
2002,6,SD,134
2002,7,SD,147
2002,8,SD,146
2002,9,SD,145
2002,10,SD,137
2002,11,SD,131
2002,12,SD,130
2003,1,SD,128
2003,2,SD,122
2003,3,SD,120
2003,4,SD,125
2003,5,SD,132
2003,6,SD,138
2003,7,SD,150
2003,8,SD,157
2003,9,SD,147
2003,10,SD,140
2003,11,SD,137
2003,12,SD,130
2004,1,SD,141
2004,2,SD,145
2004,3,SD,147
2004,4,SD,148
2004,5,SD,152
2004,6,SD,158
2004,7,SD,175
2004,8,SD,178
2004,9,SD,171
2004,10,SD,161
2004,11,SD,158
2004,12,SD,156
2005,1,SD,141
2005,2,SD,143
2005,3,SD,141
2005,4,SD,148
2005,5,SD,149
2005,6,SD,152
2005,7,SD,172
2005,8,SD,168
2005,9,SD,165
2005,10,SD,159
2005,11,SD,152
2005,12,SD,150
2006,1,SD,158
2006,2,SD,150
2006,3,SD,148
2006,4,SD,154
2006,5,SD,159
2006,6,SD,168
2006,7,SD,180
2006,8,SD,183
2006,9,SD,173
2006,10,SD,164
2006,11,SD,159
2006,12,SD,156
2007,1,SD,166
2007,2,SD,164
2007,3,SD,162
2007,4,SD,170
2007,5,SD,175
2007,6,SD,185
2007,7,SD,203
2007,8,SD,199
2007,9,SD,189
2007,10,SD,184
2007,11,SD,183
2007,12,SD,181
2008,1,SD,178
2008,2,SD,186
2008,3,SD,184
2008,4,SD,190
2008,5,SD,193
2008,6,SD,203
2008,7,SD,213
2008,8,SD,222
2008,9,SD,204
2008,10,SD,189
2008,11,SD,185
2008,12,SD,180
2009,1,SD,181
2009,2,SD,177
2009,3,SD,173
2009,4,SD,172
2009,5,SD,182
2009,6,SD,192
2009,7,SD,204
2009,8,SD,215
2009,9,SD,203
2009,10,SD,190
2009,11,SD,180
2009,12,SD,192
2010,1,SD,185
2010,2,SD,184
2010,3,SD,185
2010,4,SD,191
2010,5,SD,189
2010,6,SD,201
2010,7,SD,215
2010,8,SD,210
2010,9,SD,207
2010,10,SD,201
2010,11,SD,196
2010,12,SD,196
2011,1,SD,196
2011,2,SD,196
2011,3,SD,199
2011,4,SD,210
2011,5,SD,205
2011,6,SD,216
2011,7,SD,233
2011,8,SD,248
2011,9,SD,235
2011,10,SD,221
2011,11,SD,214
2011,12,SD,213
2012,1,SD,221
2012,2,SD,211
2012,3,SD,218
2012,4,SD,237
2012,5,SD,223
2012,6,SD,230
2012,7,SD,250
2012,8,SD,251
2012,9,SD,233
2012,10,SD,218
2012,11,SD,215
2012,12,SD,216
2013,1,SD,213
2013,2,SD,204
2013,3,SD,211
2013,4,SD,216
2013,5,SD,220
2013,6,SD,225
2013,7,SD,241
2013,8,SD,255
2013,9,SD,245
2013,10,SD,232
2013,11,SD,227
2013,12,SD,235
2014,1,SD,235
2014,2,SD,232
2014,3,SD,233
2014,4,SD,237
2014,5,SD,247
2014,6,SD,250
2014,7,SD,260
2014,8,SD,275
2014,9,SD,254
2014,10,SD,253
2014,11,SD,243
2014,12,SD,237
2015,1,SD,229
2015,2,SD,224
2015,3,SD,216
2015,4,SD,227
2015,5,SD,225
2015,6,SD,233
2015,7,SD,254
2015,8,SD,259
2015,9,SD,243
2015,10,SD,232
2015,11,SD,218
2015,12,SD,221
2016,1,SD,223
2016,2,SD,223
2016,3,SD,224
2016,4,SD,216
2016,5,SD,221
2016,6,SD,231
2016,7,SD,257
2016,8,SD,274
2016,9,SD,246
2016,10,SD,237
2016,11,SD,233
2016,12,SD,227
2017,1,SD,236
2017,2,SD,225
2017,3,SD,229
2017,4,SD,232
2017,5,SD,241
2017,6,SD,257
2017,7,SD,277
2017,8,SD,268
2017,9,SD,258
2017,10,SD,248
2017,11,SD,229
2017,12,SD,238
2018,1,SD,234
2018,2,SD,225
2018,3,SD,237
2018,4,SD,230
2018,5,SD,239
2018,6,SD,260
2018,7,SD,271
2018,8,SD,269
2018,9,SD,254
2018,10,SD,239
2018,11,SD,235
2018,12,SD,242
2019,1,SD,221
2019,2,SD,213
2019,3,SD,213
2019,4,SD,220
2019,5,SD,220
2019,6,SD,235
2019,7,SD,248
2019,8,SD,256
2019,9,SD,251
2019,10,SD,234
2019,11,SD,230
2019,12,SD,230
2020,1,SD,228
2020,2,SD,225
2020,3,SD,230
2020,4,SD,205
2001,1,DE,331
2001,2,DE,403
2001,3,DE,311
2001,4,DE,318
2001,5,DE,300
2001,6,DE,335
2001,7,DE,347
2001,8,DE,354
2001,9,DE,343
2001,10,DE,312
2001,11,DE,322
2001,12,DE,302
2002,1,DE,331
2002,2,DE,329
2002,3,DE,348
2002,4,DE,303
2002,5,DE,341
2002,6,DE,351
2002,7,DE,364
2002,8,DE,392
2002,9,DE,388
2002,10,DE,372
2002,11,DE,328
2002,12,DE,303
2003,1,DE,349
2003,2,DE,346
2003,3,DE,352
2003,4,DE,343
2003,5,DE,387
2003,6,DE,394
2003,7,DE,408
2003,8,DE,403
2003,9,DE,417
2003,10,DE,391
2003,11,DE,350
2003,12,DE,380
2004,1,DE,289
2004,2,DE,281
2004,3,DE,292
2004,4,DE,286
2004,5,DE,286
2004,6,DE,298
2004,7,DE,294
2004,8,DE,291
2004,9,DE,298
2004,10,DE,264
2004,11,DE,287
2004,12,DE,256
2005,1,DE,272
2005,2,DE,273
2005,3,DE,261
2005,4,DE,276
2005,5,DE,277
2005,6,DE,280
2005,7,DE,295
2005,8,DE,303
2005,9,DE,307
2005,10,DE,275
2005,11,DE,249
2005,12,DE,237
2006,1,DE,271
2006,2,DE,272
2006,3,DE,264
2006,4,DE,251
2006,5,DE,204
2006,6,DE,287
2006,7,DE,296
2006,8,DE,293
2006,9,DE,291
2006,10,DE,140
2006,11,DE,265
2006,12,DE,264
2007,1,DE,259
2007,2,DE,236
2007,3,DE,245
2007,4,DE,250
2007,5,DE,250
2007,6,DE,272
2007,7,DE,261
2007,8,DE,269
2007,9,DE,266
2007,10,DE,251
2007,11,DE,286
2007,12,DE,234
2008,1,DE,239
2008,2,DE,240
2008,3,DE,234
2008,4,DE,245
2008,5,DE,251
2008,6,DE,254
2008,7,DE,254
2008,8,DE,268
2008,9,DE,252
2008,10,DE,276
2008,11,DE,240
2008,12,DE,229
2009,1,DE,239
2009,2,DE,212
2009,3,DE,203
2009,4,DE,193
2009,5,DE,218
2009,6,DE,221
2009,7,DE,255
2009,8,DE,246
2009,9,DE,271
2009,10,DE,247
2009,11,DE,231
2009,12,DE,203
2010,1,DE,206
2010,2,DE,197
2010,3,DE,199
2010,4,DE,206
2010,5,DE,203
2010,6,DE,212
2010,7,DE,237
2010,8,DE,229
2010,9,DE,225
2010,10,DE,214
2010,11,DE,201
2010,12,DE,199
2011,1,DE,202
2011,2,DE,198
2011,3,DE,200
2011,4,DE,200
2011,5,DE,200
2011,6,DE,219
2011,7,DE,232
2011,8,DE,244
2011,9,DE,228
2011,10,DE,229
2011,11,DE,223
2011,12,DE,217
2012,1,DE,217
2012,2,DE,219
2012,3,DE,228
2012,4,DE,224
2012,5,DE,252
2012,6,DE,226
2012,7,DE,259
2012,8,DE,234
2012,9,DE,194
2012,10,DE,266
2012,11,DE,243
2012,12,DE,193
2013,1,DE,233
2013,2,DE,224
2013,3,DE,212
2013,4,DE,223
2013,5,DE,241
2013,6,DE,224
2013,7,DE,216
2013,8,DE,243
2013,9,DE,219
2013,10,DE,216
2013,11,DE,193
2013,12,DE,178
2014,1,DE,183
2014,2,DE,186
2014,3,DE,189
2014,4,DE,194
2014,5,DE,227
2014,6,DE,222
2014,7,DE,208
2014,8,DE,190
2014,9,DE,235
2014,10,DE,235
2014,11,DE,199
2014,12,DE,227
2015,1,DE,190
2015,2,DE,181
2015,3,DE,188
2015,4,DE,181
2015,5,DE,260
2015,6,DE,174
2015,7,DE,232
2015,8,DE,217
2015,9,DE,187
2015,10,DE,200
2015,11,DE,179
2015,12,DE,240
2016,1,DE,144
2016,2,DE,203
2016,3,DE,152
2016,4,DE,164
2016,5,DE,194
2016,6,DE,194
2016,7,DE,228
2016,8,DE,221
2016,9,DE,188
2016,10,DE,200
2016,11,DE,191
2016,12,DE,181
2017,1,DE,177
2017,2,DE,172
2017,3,DE,182
2017,4,DE,164
2017,5,DE,195
2017,6,DE,210
2017,7,DE,209
2017,8,DE,205
2017,9,DE,214
2017,10,DE,179
2017,11,DE,191
2017,12,DE,183
2018,1,DE,172
2018,2,DE,167
2018,3,DE,185
2018,4,DE,181
2018,5,DE,215
2018,6,DE,214
2018,7,DE,210
2018,8,DE,228
2018,9,DE,196
2018,10,DE,207
2018,11,DE,200
2018,12,DE,186
2019,1,DE,166
2019,2,DE,137
2019,3,DE,152
2019,4,DE,135
2019,5,DE,154
2019,6,DE,163
2019,7,DE,164
2019,8,DE,159
2019,9,DE,155
2019,10,DE,137
2019,11,DE,157
2019,12,DE,134
2020,1,DE,172
2020,2,DE,141
2020,3,DE,142
2020,4,DE,142
2001,1,FL,1683
2001,2,FL,1584
2001,3,FL,1702
2001,4,FL,1670
2001,5,FL,1715
2001,6,FL,1723
2001,7,FL,1618
2001,8,FL,1684
2001,9,FL,1680
2001,10,FL,1650
2001,11,FL,1617
2001,12,FL,1529
2002,1,FL,1467
2002,2,FL,1495
2002,3,FL,1491
2002,4,FL,1584
2002,5,FL,1687
2002,6,FL,1626
2002,7,FL,1659
2002,8,FL,1614
2002,9,FL,1618
2002,10,FL,1593
2002,11,FL,1555
2002,12,FL,1571
2003,1,FL,1525
2003,2,FL,1569
2003,3,FL,1607
2003,4,FL,1597
2003,5,FL,1641
2003,6,FL,1685
2003,7,FL,1656
2003,8,FL,1642
2003,9,FL,1645
2003,10,FL,1644
2003,11,FL,1615
2003,12,FL,1548
2004,1,FL,1558
2004,2,FL,1495
2004,3,FL,1641
2004,4,FL,1625
2004,5,FL,1728
2004,6,FL,1651
2004,7,FL,1797
2004,8,FL,1559
2004,9,FL,1626
2004,10,FL,1401
2004,11,FL,1737
2004,12,FL,1697
2005,1,FL,1564
2005,2,FL,1470
2005,3,FL,1561
2005,4,FL,1663
2005,5,FL,1604
2005,6,FL,1682
2005,7,FL,1680
2005,8,FL,1778
2005,9,FL,1661
2005,10,FL,1741
2005,11,FL,1623
2005,12,FL,1649
2006,1,FL,1515
2006,2,FL,1577
2006,3,FL,1536
2006,4,FL,1643
2006,5,FL,1728
2006,6,FL,1779
2006,7,FL,1734
2006,8,FL,1763
2006,9,FL,1699
2006,10,FL,1620
2006,11,FL,1597
2006,12,FL,1576
2007,1,FL,1571
2007,2,FL,1505
2007,3,FL,1514
2007,4,FL,1519
2007,5,FL,1626
2007,6,FL,1634
2007,7,FL,1690
2007,8,FL,1726
2007,9,FL,1651
2007,10,FL,1629
2007,11,FL,1583
2007,12,FL,1594
2008,1,FL,1567
2008,2,FL,1475
2008,3,FL,1530
2008,4,FL,1600
2008,5,FL,1697
2008,6,FL,1701
2008,7,FL,1695
2008,8,FL,1661
2008,9,FL,1594
2008,10,FL,1548
2008,11,FL,1555
2008,12,FL,1321
2009,1,FL,1432
2009,2,FL,1299
2009,3,FL,1323
2009,4,FL,1377
2009,5,FL,1476
2009,6,FL,1481
2009,7,FL,1448
2009,8,FL,1467
2009,9,FL,1461
2009,10,FL,1361
2009,11,FL,1401
2009,12,FL,1392
2010,1,FL,1359
2010,2,FL,1347
2010,3,FL,1322
2010,4,FL,1438
2010,5,FL,1546
2010,6,FL,1544
2010,7,FL,1524
2010,8,FL,1524
2010,9,FL,1470
2010,10,FL,1375
2010,11,FL,1395
2010,12,FL,1420
2011,1,FL,1334
2011,2,FL,1282
2011,3,FL,1332
2011,4,FL,1462
2011,5,FL,1442
2011,6,FL,1503
2011,7,FL,1518
2011,8,FL,1540
2011,9,FL,1411
2011,10,FL,1361
2011,11,FL,1360
2011,12,FL,1342
2012,1,FL,1288
2012,2,FL,1257
2012,3,FL,1340
2012,4,FL,1365
2012,5,FL,1448
2012,6,FL,1415
2012,7,FL,1469
2012,8,FL,1441
2012,9,FL,1393
2012,10,FL,1360
2012,11,FL,1324
2012,12,FL,1325
2013,1,FL,1280
2013,2,FL,1258
2013,3,FL,1303
2013,4,FL,1355
2013,5,FL,1406
2013,6,FL,1475
2013,7,FL,1421
2013,8,FL,1488
2013,9,FL,1381
2013,10,FL,1344
2013,11,FL,1347
2013,12,FL,1330
2014,1,FL,1322
2014,2,FL,1264
2014,3,FL,1325
2014,4,FL,1353
2014,5,FL,1397
2014,6,FL,1472
2014,7,FL,1449
2014,8,FL,1512
2014,9,FL,1395
2014,10,FL,1390
2014,11,FL,1350
2014,12,FL,1292
2015,1,FL,1339
2015,2,FL,1266
2015,3,FL,1349
2015,4,FL,1415
2015,5,FL,1434
2015,6,FL,1476
2015,7,FL,1477
2015,8,FL,1494
2015,9,FL,1441
2015,10,FL,1386
2015,11,FL,1412
2015,12,FL,1408
2016,1,FL,1361
2016,2,FL,1287
2016,3,FL,1345
2016,4,FL,1379
2016,5,FL,1476
2016,6,FL,1474
2016,7,FL,1478
2016,8,FL,1478
2016,9,FL,1407
2016,10,FL,1367
2016,11,FL,1353
2016,12,FL,1354
2017,1,FL,1313
2017,2,FL,1251
2017,3,FL,1366
2017,4,FL,1409
2017,5,FL,1442
2017,6,FL,1430
2017,7,FL,1482
2017,8,FL,1484
2017,9,FL,1372
2017,10,FL,1381
2017,11,FL,1315
2017,12,FL,1356
2018,1,FL,1326
2018,2,FL,1231
2018,3,FL,1346
2018,4,FL,1335
2018,5,FL,1437
2018,6,FL,1486
2018,7,FL,1502
2018,8,FL,1519
2018,9,FL,1474
2018,10,FL,1379
2018,11,FL,1342
2018,12,FL,1313
2019,1,FL,1263
2019,2,FL,1204
2019,3,FL,1307
2019,4,FL,1360
2019,5,FL,1448
2019,6,FL,1420
2019,7,FL,1400
2019,8,FL,1485
2019,9,FL,1381
2019,10,FL,1381
2019,11,FL,1296
2019,12,FL,1303
2020,1,FL,1306
2020,2,FL,1307
2020,3,FL,1356
2020,4,FL,1290
2001,1,GA,2787
2001,2,GA,2671
2001,3,GA,2886
2001,4,GA,2750
2001,5,GA,3041
2001,6,GA,2925
2001,7,GA,2836
2001,8,GA,3204
2001,9,GA,2795
2001,10,GA,2914
2001,11,GA,2567
2001,12,GA,2565
2002,1,GA,2662
2002,2,GA,2498
2002,3,GA,2817
2002,4,GA,2894
2002,5,GA,3030
2002,6,GA,3015
2002,7,GA,3053
2002,8,GA,3155
2002,9,GA,3025
2002,10,GA,3046
2002,11,GA,2786
2002,12,GA,2621
2003,1,GA,2884
2003,2,GA,2651
2003,3,GA,2906
2003,4,GA,2812
2003,5,GA,2984
2003,6,GA,2939
2003,7,GA,3048
2003,8,GA,3121
2003,9,GA,2906
2003,10,GA,3007
2003,11,GA,2814
2003,12,GA,2695
2004,1,GA,2838
2004,2,GA,2786
2004,3,GA,2929
2004,4,GA,2890
2004,5,GA,3156
2004,6,GA,3041
2004,7,GA,3151
2004,8,GA,3220
2004,9,GA,3001
2004,10,GA,3085
2004,11,GA,2939
2004,12,GA,2811
2005,1,GA,2818
2005,2,GA,2762
2005,3,GA,2872
2005,4,GA,2849
2005,5,GA,3020
2005,6,GA,2847
2005,7,GA,2990
2005,8,GA,3153
2005,9,GA,2928
2005,10,GA,2964
2005,11,GA,2660
2005,12,GA,2739
2006,1,GA,2770
2006,2,GA,2653
2006,3,GA,2831
2006,4,GA,2772
2006,5,GA,3077
2006,6,GA,2913
2006,7,GA,3071
2006,8,GA,3201
2006,9,GA,2902
2006,10,GA,2973
2006,11,GA,2723
2006,12,GA,2703
2007,1,GA,2779
2007,2,GA,2615
2007,3,GA,2796
2007,4,GA,2726
2007,5,GA,2984
2007,6,GA,2918
2007,7,GA,2991
2007,8,GA,3083
2007,9,GA,2865
2007,10,GA,2922
2007,11,GA,2662
2007,12,GA,2712
2008,1,GA,2742
2008,2,GA,2650
2008,3,GA,2737
2008,4,GA,2760
2008,5,GA,2872
2008,6,GA,2825
2008,7,GA,2911
2008,8,GA,2910
2008,9,GA,2715
2008,10,GA,2736
2008,11,GA,2449
2008,12,GA,2222
2009,1,GA,2363
2009,2,GA,2262
2009,3,GA,2345
2009,4,GA,2255
2009,5,GA,2453
2009,6,GA,2475
2009,7,GA,2565
2009,8,GA,2681
2009,9,GA,2549
2009,10,GA,2565
2009,11,GA,2456
2009,12,GA,2378
2010,1,GA,2414
2010,2,GA,2360
2010,3,GA,2450
2010,4,GA,2483
2010,5,GA,2756
2010,6,GA,2708
2010,7,GA,2763
2010,8,GA,2871
2010,9,GA,2686
2010,10,GA,2596
2010,11,GA,2491
2010,12,GA,2470
2011,1,GA,2481
2011,2,GA,2432
2011,3,GA,2638
2011,4,GA,2569
2011,5,GA,2789
2011,6,GA,2709
2011,7,GA,2783
2011,8,GA,2870
2011,9,GA,2653
2011,10,GA,2636
2011,11,GA,2486
2011,12,GA,2474
2012,1,GA,2482
2012,2,GA,2496
2012,3,GA,2675
2012,4,GA,2585
2012,5,GA,2774
2012,6,GA,2634
2012,7,GA,2713
2012,8,GA,2825
2012,9,GA,2547
2012,10,GA,2619
2012,11,GA,2427
2012,12,GA,2447
2013,1,GA,2507
2013,2,GA,2338
2013,3,GA,2549
2013,4,GA,2528
2013,5,GA,2713
2013,6,GA,2704
2013,7,GA,2799
2013,8,GA,2863
2013,9,GA,2623
2013,10,GA,2741
2013,11,GA,2609
2013,12,GA,2468
2014,1,GA,2585
2014,2,GA,2320
2014,3,GA,2587
2014,4,GA,2603
2014,5,GA,2755
2014,6,GA,2735
2014,7,GA,2847
2014,8,GA,2865
2014,9,GA,2731
2014,10,GA,2754
2014,11,GA,2567
2014,12,GA,2501
2015,1,GA,2630
2015,2,GA,2495
2015,3,GA,2582
2015,4,GA,2602
2015,5,GA,2740
2015,6,GA,2793
2015,7,GA,2880
2015,8,GA,2880
2015,9,GA,2724
2015,10,GA,2732
2015,11,GA,2557
2015,12,GA,2520
2016,1,GA,2658
2016,2,GA,2541
2016,3,GA,2685
2016,4,GA,2651
2016,5,GA,2793
2016,6,GA,2786
2016,7,GA,2794
2016,8,GA,2928
2016,9,GA,2690
2016,10,GA,2694
2016,11,GA,2552
2016,12,GA,2518
2017,1,GA,2630
2017,2,GA,2393
2017,3,GA,2678
2017,4,GA,2662
2017,5,GA,2711
2017,6,GA,2772
2017,7,GA,2809
2017,8,GA,2923
2017,9,GA,2657
2017,10,GA,2759
2017,11,GA,2615
2017,12,GA,2642
2018,1,GA,2608
