YEAR,STATE,Coal,Geothermal,Hydroelectric Conventional,Natural Gas,Nuclear,Other,Other Biomass,Other Gases,Petroleum,Pumped Storage,Solar Thermal and Photovoltaic,Wind,Wood and Wood Derived Fuels,Unnamed: 15,Total
2005.0,AR,23037144.0,0.0,3082516.0,6005660.0,13689571.0,15293.0,27693.0,0.0,208101.0,20702.0,0.0,0.0,1707830.0,0.0,47794509.0
2005.0,AZ,40143534.0,0.0,6410064.0,28893013.0,25807446.0,0.0,48356.0,0.0,43237.0,107365.0,13581.0,0.0,12058.0,0.0,101478654.0
2005.0,CA,2135375.0,13022639.0,39631867.0,93353849.0,36154898.0,419508.0,2223526.0,2279584.0,2543697.0,119793.0,536713.0,4262229.0,3609139.0,0.0,200292818.0
2005.0,CO,35570135.0,0.0,1415296.0,11923290.0,0.0,0.0,33879.0,2430.0,17046.0,-122063.0,0.0,776234.0,448.0,0.0,49616694.0
2005.0,CT,3996492.0,0.0,478199.0,8863892.0,15562122.0,739952.0,746021.0,1566.0,3155842.0,-1653.0,0.0,0.0,7314.0,0.0,33549747.0
2005.0,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226042.0,0.0,0.0,0.0,0.0,0.0,226042.0
2005.0,DE,4832844.0,0.0,0.0,1590817.0,0.0,0.0,0.0,492668.0,1220239.0,0.0,0.0,0.0,0.0,0.0,8136568.0
2005.0,FL,62515301.0,0.0,266159.0,83595195.0,28758826.0,3579461.0,2304956.0,13240.0,37201034.0,0.0,0.0,0.0,2022240.0,0.0,220256412.0
2005.0,GA,87182259.0,0.0,4032053.0,9771034.0,31534259.0,52527.0,77123.0,0.0,1033092.0,-209221.0,0.0,0.0,3194765.0,0.0,136667892.0
2005.0,HI,1630918.0,221597.0,96188.0,0.0,0.0,149006.0,309740.0,41133.0,9067592.0,0.0,0.0,6632.0,0.0,0.0,11522805.0
2005.0,IA,34252334.0,0.0,959526.0,2480870.0,4538313.0,11573.0,116842.0,0.0,149568.0,0.0,0.0,1647134.0,0.0,0.0,44156160.0
2005.0,ID,95181.0,0.0,8542121.0,1597280.0,0.0,30766.0,0.0,0.0,5.0,0.0,0.0,0.0,559631.0,0.0,10824984.0
2005.0,IL,92265190.0,0.0,129037.0,7114251.0,93263001.0,39797.0,641735.0,198799.0,327190.0,0.0,0.0,141146.0,0.0,0.0,194120146.0
2005.0,IN,122833478.0,0.0,438282.0,3615305.0,0.0,434444.0,67692.0,2721577.0,260794.0,0.0,0.0,0.0,0.0,0.0,130371573.0
2005.0,KS,34480731.0,0.0,11337.0,1137482.0,8820945.0,0.0,0.0,0.0,986378.0,0.0,0.0,425823.0,0.0,0.0,45862696.0
2005.0,KY,89083113.0,0.0,2961193.0,1654052.0,0.0,16973.0,63316.0,4991.0,3680685.0,0.0,0.0,0.0,358096.0,0.0,97822419.0
2005.0,LA,23087365.0,0.0,810948.0,44167904.0,15676353.0,549731.0,80397.0,1896725.0,3541084.0,0.0,0.0,0.0,2806371.0,0.0,92616878.0
2005.0,MA,12033546.0,0.0,1041950.0,20369467.0,5475057.0,772307.0,1138288.0,0.0,7026444.0,-461643.0,0.0,0.0,120027.0,0.0,47515443.0
2005.0,MD,29302792.0,0.0,1703639.0,1886986.0,14703221.0,293561.0,417380.0,342466.0,3805569.0,0.0,0.0,0.0,205985.0,0.0,52661600.0
2005.0,ME,320271.0,0.0,4090926.0,8398453.0,0.0,344693.0,290230.0,54.0,1621391.0,0.0,0.0,0.0,3777959.0,0.0,18843978.0
2005.0,MI,70322976.0,0.0,1461708.0,13763892.0,32871574.0,561861.0,716561.0,372119.0,877559.0,-1106241.0,0.0,1848.0,1775914.0,0.0,121619771.0
2005.0,MN,32949845.0,0.0,774729.0,2707267.0,12835219.0,323518.0,413281.0,0.0,776309.0,0.0,0.0,1582477.0,656350.0,0.0,53018995.0
2005.0,MO,77436559.0,0.0,1159326.0,3865946.0,8030577.0,69737.0,8598.0,2383.0,169173.0,85932.0,0.0,0.0,0.0,0.0,90828230.0
2005.0,MS,16635884.0,0.0,0.0,15360066.0,10077846.0,6947.0,5344.0,20166.0,1444848.0,0.0,0.0,0.0,1516353.0,0.0,45067453.0
2005.0,MT,17823339.0,0.0,9587349.0,26938.0,0.0,0.0,0.0,14665.0,414876.0,0.0,0.0,0.0,71612.0,0.0,27938778.0
2005.0,NC,78435700.0,0.0,5396502.0,3159377.0,39981739.0,302737.0,98442.0,0.0,518869.0,146505.0,0.0,0.0,1708706.0,0.0,129748578.0
2005.0,ND,30258759.0,0.0,1341824.0,8012.0,0.0,0.0,9989.0,59422.0,34265.0,0.0,0.0,220345.0,0.0,0.0,31932615.0
2005.0,NE,20818171.0,0.0,871473.0,802983.0,8801841.0,0.0,42646.0,6.0,31005.0,0.0,0.0,96608.0,0.0,0.0,31464734.0
2005.0,NH,4072987.0,0.0,1798903.0,6784735.0,9455885.0,58462.0,156166.0,0.0,1357144.0,0.0,0.0,0.0,785731.0,0.0,24470013.0
2005.0,NJ,11625419.0,0.0,31113.0,15366165.0,31391685.0,537609.0,874905.0,64932.0,940463.0,-282707.0,0.0,0.0,0.0,0.0,60549583.0
2005.0,NM,29947248.0,0.0,164993.0,4187215.0,0.0,0.0,4647.0,0.0,36909.0,0.0,0.0,794630.0,0.0,0.0,35135642.0
2005.0,NV,18384261.0,1262707.0,1702380.0,18835623.0,0.0,0.0,0.0,8281.0,20500.0,0.0,0.0,0.0,0.0,0.0,40213752.0
2005.0,NY,20597640.0,0.0,25782518.0,31872701.0,42443152.0,970907.0,1357738.0,0.0,24012783.0,-780731.0,0.0,102990.0,527721.0,0.0,146887419.0
2005.0,OH,136825598.0,0.0,515744.0,2695628.0,14802733.0,2299.0,26761.0,298339.0,1390393.0,0.0,0.0,13268.0,405560.0,0.0,156976323.0
2005.0,OK,36308556.0,0.0,2630361.0,28590220.0,0.0,6314.0,0.0,18838.0,70342.0,-153825.0,0.0,847773.0,289248.0,0.0,68607827.0
2005.0,OR,3466486.0,0.0,30948345.0,13190996.0,0.0,40477.0,98043.0,0.0,78187.0,0.0,0.0,734274.0,768195.0,0.0,49325003.0
2005.0,PA,120933254.0,0.0,2232179.0,10807750.0,76289432.0,730615.0,1357703.0,540065.0,4939562.0,-711041.0,0.0,284241.0,687364.0,0.0,218091125.0
2005.0,RI,0.0,0.0,6734.0,5989390.0,0.0,0.0,0.0,0.0,57170.0,0.0,0.0,0.0,0.0,0.0,6053294.0
2005.0,SC,39692059.0,0.0,2938147.0,5414183.0,53137554.0,93680.0,87659.0,5642.0,618434.0,-1198675.0,0.0,0.0,1725981.0,0.0,102514665.0
2005.0,SD,2996347.0,0.0,3074566.0,270946.0,0.0,21.0,0.0,0.0,20785.0,0.0,0.0,158104.0,0.0,0.0,6520769.0
2005.0,TN,59051476.0,0.0,9309541.0,531165.0,27803108.0,8600.0,68191.0,14598.0,230527.0,-597935.0,0.0,3339.0,694555.0,0.0,97117165.0
2005.0,TX,148358023.0,0.0,1332560.0,197665258.0,38232493.0,890313.0,246705.0,3271768.0,1582695.0,0.0,0.0,4237209.0,851698.0,0.0,396668722.0
2005.0,UT,35970405.0,184802.0,784463.0,1177501.0,0.0,3102.0,3948.0,0.0,40909.0,0.0,0.0,0.0,0.0,0.0,38165131.0
2005.0,VA,35424875.0,0.0,1484353.0,8294770.0,27918481.0,478834.0,695203.0,0.0,4264659.0,-1420823.0,0.0,0.0,1802693.0,0.0,78943045.0
2005.0,VT,0.0,0.0,1210811.0,2240.0,4071547.0,0.0,0.0,0.0,10179.0,0.0,0.0,11486.0,410491.0,0.0,5716755.0
2005.0,WA,10494407.0,0.0,72074649.0,8578546.0,8242273.0,64822.0,190390.0,321724.0,67295.0,8473.0,0.0,498470.0,1424802.0,0.0,101965850.0
2005.0,WI,41729313.0,0.0,1740219.0,6386794.0,9920991.0,119183.0,348759.0,0.0,746510.0,0.0,0.0,92544.0,740350.0,0.0,61824664.0
2005.0,WV,91417003.0,0.0,1447566.0,287092.0,0.0,11215.0,253.0,85511.0,223293.0,0.0,0.0,153892.0,460.0,0.0,93626285.0
2005.0,WY,43345676.0,0.0,808375.0,324981.0,0.0,65120.0,0.0,263586.0,42305.0,0.0,0.0,717264.0,0.0,0.0,45567307.0
2006.0,AK,617419.0,0.0,1223607.0,4057730.0,0.0,0.0,6149.0,0.0,767988.0,0.0,0.0,788.0,516.0,0.0,6674197.0
2006.0,AL,78108668.0,0.0,7251786.0,19407222.0,31911096.0,20933.0,19452.0,131109.0,180166.0,0.0,0.0,0.0,3865010.0,0.0,140895441.0
2006.0,AR,24183050.0,0.0,1550558.0,9282386.0,15232577.0,21865.0,33426.0,0.0,160743.0,14719.0,0.0,0.0,1689379.0,0.0,52168703.0
2006.0,AZ,40442855.0,0.0,6792904.0,32869047.0,24012231.0,0.0,32193.0,0.0,73371.0,148552.0,13134.0,0.0,8240.0,0.0,104392528.0
2006.0,CA,2235342.0,12821434.0,48047380.0,105691116.0,31958621.0,464077.0,2294495.0,2022446.0,2368174.0,96137.0,494572.0,4882801.0,3422093.0,0.0,216798688.0
2006.0,CO,36269425.0,0.0,1791207.0,11918639.0,0.0,0.0,30692.0,2519.0,20837.0,-200502.0,0.0,865536.0,0.0,0.0,50698353.0
2006.0,CT,4281516.0,0.0,543892.0,10484481.0,16589446.0,738600.0,754776.0,1647.0,1278834.0,0.0,0.0,0.0,8544.0,0.0,34681736.0
2006.0,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81467.0,0.0,0.0,0.0,0.0,0.0,81467.0
2006.0,DE,4968812.0,0.0,0.0,1170768.0,0.0,0.0,417.0,910268.0,131915.0,0.0,0.0,0.0,0.0,0.0,7182179.0
2006.0,FL,65423336.0,0.0,203422.0,96186140.0,31426349.0,3260671.0,2351701.0,16924.0,22904090.0,0.0,0.0,0.0,1978988.0,0.0,223751621.0
2006.0,GA,86503986.0,0.0,2568837.0,12960598.0,32005810.0,118176.0,56708.0,0.0,834225.0,-400343.0,0.0,0.0,3362210.0,0.0,138010208.0
2006.0,HI,1548595.0,212276.0,120087.0,0.0,0.0,175619.0,325692.0,42757.0,9054474.0,0.0,0.0,79674.0,0.0,0.0,11559174.0
2006.0,IA,34405194.0,0.0,909348.0,2400014.0,5095442.0,10426.0,136896.0,0.0,208321.0,0.0,0.0,2317821.0,0.0,0.0,45483462.0
2006.0,ID,82302.0,0.0,11242372.0,1298395.0,0.0,72916.0,0.0,0.0,144.0,0.0,0.0,169617.0,520340.0,0.0,13386085.0
2006.0,IL,91648764.0,0.0,173272.0,5278998.0,94154140.0,38383.0,594261.0,148822.0,135747.0,0.0,0.0,254571.0,0.0,0.0,192426958.0
2006.0,IN,123645467.0,0.0,489515.0,2681883.0,0.0,434976.0,220212.0,2870099.0,147635.0,0.0,0.0,0.0,0.0,0.0,130489788.0
2006.0,KS,33281380.0,0.0,9649.0,1839406.0,9350269.0,0.0,0.0,0.0,51142.0,0.0,0.0,991890.0,0.0,0.0,45523736.0
2006.0,KY,91198488.0,0.0,2591701.0,1176638.0,0.0,21655.0,89437.0,3836.0,3340898.0,0.0,0.0,0.0,369361.0,0.0,98792014.0
2006.0,LA,24395205.0,0.0,713215.0,41933335.0,16735448.0,715492.0,81432.0,1594675.0,1872096.0,0.0,0.0,0.0,2880930.0,0.0,90921829.0
2006.0,MA,11138341.0,0.0,1512645.0,23306676.0,5829658.0,782278.0,1153571.0,0.0,2328246.0,-578898.0,0.0,0.0,125258.0,0.0,45597775.0
2006.0,MD,29408022.0,0.0,2104275.0,1770206.0,13830411.0,304635.0,408095.0,332444.0,580726.0,0.0,0.0,0.0,218066.0,0.0,48956880.0
2006.0,ME,321262.0,0.0,4278132.0,7297856.0,0.0,356336.0,283033.0,0.0,594935.0,0.0,0.0,0.0,3684618.0,0.0,16816173.0
2006.0,MI,67780161.0,0.0,1520353.0,11409955.0,29066165.0,562522.0,736823.0,412347.0,401887.0,-1039210.0,0.0,2212.0,1703524.0,0.0,112556738.0
2006.0,MN,33070451.0,0.0,571730.0,2560797.0,13183418.0,298320.0,414266.0,0.0,494188.0,0.0,0.0,2054947.0,589670.0,0.0,53237789.0
2006.0,MO,77449604.0,0.0,199214.0,3729427.0,10116660.0,53800.0,23875.0,5091.0,61024.0,47552.0,0.0,0.0,96.0,0.0,91686343.0
2006.0,MS,18105333.0,0.0,0.0,15705849.0,10418586.0,15566.0,6480.0,43723.0,398709.0,0.0,0.0,0.0,1534602.0,0.0,46228847.0
2006.0,MT,17085080.0,0.0,10130161.0,67580.0,0.0,0.0,0.0,11207.0,419124.0,0.0,0.0,435970.0,94415.0,0.0,28243536.0
2006.0,NC,75487005.0,0.0,3839012.0,3195563.0,39963184.0,319235.0,91740.0,0.0,451138.0,131342.0,0.0,0.0,1736565.0,0.0,125214784.0
2006.0,ND,28878991.0,0.0,1521034.0,7065.0,0.0,0.0,3544.0,58939.0,42079.0,0.0,0.0,369485.0,0.0,0.0,30881137.0
2006.0,NE,20682548.0,0.0,893386.0,758801.0,9002656.0,0.0,52014.0,0.0,19317.0,0.0,0.0,261247.0,0.0,0.0,31669969.0
2006.0,NH,3885433.0,0.0,1528910.0,6006606.0,9397856.0,59317.0,156399.0,0.0,439193.0,0.0,0.0,0.0,589981.0,0.0,22063695.0
2006.0,NJ,10861925.0,0.0,35436.0,15668374.0,32567885.0,568551.0,900792.0,110265.0,269519.0,-298601.0,0.0,15991.0,0.0,0.0,60700139.0
2006.0,NM,29859008.0,0.0,198211.0,5889599.0,0.0,0.0,21885.0,0.0,41486.0,0.0,0.0,1255436.0,0.0,0.0,37265625.0
2006.0,NV,7253521.0,1343711.0,2057626.0,21184135.0,0.0,0.0,0.0,3682.0,17347.0,0.0,0.0,0.0,0.0,0.0,31860022.0
2006.0,NY,20967840.0,0.0,27344655.0,42133878.0,42223899.0,976636.0,1419441.0,0.0,6778039.0,-756156.0,0.0,655371.0,521829.0,0.0,142265432.0
2006.0,OH,133400156.0,0.0,631936.0,2379062.0,16846939.0,2805.0,34121.0,360007.0,1354555.0,0.0,0.0,14401.0,410093.0,0.0,155434075.0
2006.0,OK,35032023.0,0.0,623579.0,32980690.0,0.0,5445.0,0.0,16143.0,63750.0,-116473.0,0.0,1712441.0,297283.0,0.0,70614880.0
2006.0,OR,2370628.0,0.0,37850297.0,11238642.0,0.0,40320.0,98977.0,0.0,11820.0,0.0,0.0,931219.0,798793.0,0.0,53340695.0
2006.0,PA,122557903.0,0.0,2844142.0,13541728.0,75297632.0,722532.0,1428708.0,554432.0,1518457.0,-698177.0,0.0,361108.0,683130.0,0.0,218811595.0
2006.0,RI,0.0,0.0,5909.0,5780227.0,0.0,0.0,148913.0,0.0,32676.0,0.0,0.0,0.0,0.0,0.0,5967725.0
2006.0,SC,39472846.0,0.0,1806948.0,6068061.0,50797372.0,94908.0,106053.0,16.0,236917.0,-1119899.0,0.0,0.0,1804384.0,0.0,99267606.0
2006.0,SD,3315911.0,0.0,3396833.0,265817.0,0.0,57.0,0.0,0.0,4660.0,0.0,0.0,148965.0,0.0,0.0,7132243.0
2006.0,TN,60497846.0,0.0,7748650.0,664274.0,24678777.0,4637.0,58183.0,13635.0,160224.0,-667540.0,0.0,54598.0,697819.0,0.0,93911102.0
2006.0,TX,146391341.0,0.0,661971.0,197870233.0,41264278.0,989208.0,255701.0,3798403.0,1789183.0,0.0,0.0,6670515.0,892044.0,0.0,400582878.0
2006.0,UT,36855550.0,190608.0,746783.0,3388550.0,0.0,4838.0,14868.0,0.0,62126.0,0.0,0.0,0.0,0.0,0.0,41263324.0
2006.0,VA,34288141.0,0.0,1351194.0,7215450.0,27593516.0,491019.0,678408.0,0.0,839212.0,-1167444.0,0.0,0.0,1780043.0,0.0,73069537.0
2006.0,VT,0.0,0.0,1518665.0,1875.0,5106523.0,0.0,0.0,0.0,7371.0,0.0,0.0,10688.0,439222.0,0.0,7084344.0
2006.0,WA,6372823.0,0.0,82007629.0,7495410.0,9328277.0,62185.0,184014.0,348649.0,38230.0,47099.0,0.0,1037651.0,1281189.0,0.0,108203155.0
2006.0,WI,40116490.0,0.0,1678598.0,5358482.0,12233515.0,109950.0,390384.0,0.0,877186.0,0.0,0.0,101376.0,773863.0,0.0,61639843.0
2006.0,WV,91473321.0,0.0,1572433.0,361837.0,0.0,6478.0,296.0,52797.0,174886.0,0.0,0.0,173757.0,0.0,0.0,93815804.0
2006.0,WY,42891827.0,0.0,843316.0,501270.0,0.0,49032.0,0.0,309927.0,45937.0,0.0,0.0,759061.0,0.0,0.0,45400370.0
2007.0,AK,641409.0,0.0,1291223.0,3867539.0,0.0,0.0,10196.0,0.0,1009990.0,0.0,0.0,1012.0,22.0,0.0,6821392.0
2007.0,AL,77993760.0,0.0,4136114.0,23231776.0,34325127.0,3583.0,16738.0,178368.0,156922.0,0.0,0.0,0.0,3783882.0,0.0,143826271.0
2007.0,AR,25744180.0,0.0,3236753.0,8364251.0,15486102.0,17449.0,42941.0,0.0,94153.0,29604.0,0.0,0.0,1580803.0,0.0,54596236.0
2007.0,AZ,41275362.0,0.0,6597671.0,38469221.0,26782391.0,0.0,32990.0,0.0,49276.0,125411.0,8649.0,0.0,0.0,0.0,113340970.0
2007.0,CA,2298306.0,12990711.0,27327751.0,115700470.0,35792490.0,421447.0,2305228.0,1818106.0,2333974.0,309779.0,556969.0,5584933.0,3407416.0,0.0,210847581.0
2007.0,CO,35935739.0,0.0,1729533.0,15013901.0,0.0,41190.0,31105.0,1911.0,28450.0,-168061.0,2208.0,1291516.0,0.0,0.0,53907492.0
2007.0,CT,3738723.0,0.0,363261.0,9929559.0,16386142.0,725586.0,728164.0,2196.0,1311259.0,-15355.0,0.0,0.0,1676.0,0.0,33171209.0
2007.0,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75251.0,0.0,0.0,0.0,0.0,0.0,75251.0
2007.0,DE,5621822.0,0.0,0.0,1901984.0,0.0,0.0,48116.0,721105.0,241136.0,0.0,0.0,0.0,0.0,0.0,8534163.0
2007.0,FL,67908115.0,0.0,154446.0,100307183.0,29289289.0,3236180.0,2373019.0,15162.0,20202867.0,0.0,0.0,0.0,1929798.0,0.0,225416060.0
2007.0,GA,90297529.0,0.0,2236188.0,16078944.0,32544998.0,115499.0,53324.0,0.0,788227.0,-321649.0,0.0,0.0,3362097.0,0.0,145155158.0
2007.0,HI,1578931.0,229886.0,92343.0,0.0,0.0,149295.0,285277.0,45226.0,8914207.0,0.0,0.0,238184.0,0.0,0.0,11533350.0
2007.0,IA,37985566.0,0.0,962346.0,3090879.0,4518875.0,11861.0,151084.0,0.0,311915.0,0.0,0.0,2756676.0,16.0,0.0,49789217.0
2007.0,ID,83564.0,0.0,9021690.0,1657255.0,0.0,68599.0,0.0,0.0,134.0,0.0,0.0,172267.0,480582.0,0.0,11484091.0
2007.0,IL,95264914.0,0.0,153727.0,7541527.0,95728845.0,20978.0,620325.0,134271.0,131667.0,0.0,0.0,664427.0,0.0,0.0,200260681.0
2007.0,IN,122802897.0,0.0,449936.0,4011824.0,0.0,380711.0,231247.0,2591406.0,169977.0,0.0,0.0,0.0,0.0,0.0,130637999.0
2007.0,KS,36250263.0,0.0,10501.0,2132609.0,10369136.0,0.0,0.0,0.0,207149.0,0.0,0.0,1152538.0,0.0,0.0,50122196.0
2007.0,KY,90483059.0,0.0,1668587.0,1796337.0,0.0,15669.0,95413.0,4745.0,2791299.0,0.0,0.0,0.0,370210.0,0.0,97225319.0
2007.0,LA,23051183.0,0.0,826642.0,43915015.0,17077572.0,666404.0,81512.0,1810997.0,2250633.0,0.0,0.0,0.0,2898371.0,0.0,92578329.0
2007.0,MA,12024347.0,0.0,797482.0,24925043.0,5119789.0,748033.0,1121067.0,0.0,3051604.0,-830547.0,0.0,0.0,119157.0,0.0,47075975.0
2007.0,MD,29699186.0,0.0,1652216.0,2240927.0,14353192.0,286550.0,400364.0,377560.0,984831.0,0.0,0.0,0.0,203097.0,0.0,50197924.0
2007.0,ME,375577.0,0.0,3738168.0,6674594.0,0.0,314872.0,260343.0,0.0,818377.0,0.0,0.0,99071.0,3847566.0,0.0,16128567.0
2007.0,MI,70810599.0,0.0,1269989.0,13140984.0,31516953.0,302966.0,721822.0,282414.0,698525.0,-1129241.0,0.0,2723.0,1692202.0,0.0,119309936.0
2007.0,MN,32190373.0,0.0,653822.0,3842477.0,13103000.0,324895.0,566371.0,25844.0,404599.0,0.0,0.0,2638812.0,727455.0,0.0,54477646.0
2007.0,MO,75084154.0,0.0,1204326.0,4979379.0,9371955.0,36685.0,29189.0,3400.0,60401.0,383473.0,0.0,0.0,120.0,0.0,91153081.0
2007.0,MS,17407325.0,0.0,0.0,21335173.0,9358784.0,7344.0,5017.0,42325.0,399370.0,0.0,0.0,0.0,1488348.0,0.0,50043686.0
2007.0,MT,18356775.0,0.0,9364336.0,105974.0,0.0,0.0,0.0,19011.0,478677.0,0.0,0.0,495776.0,110945.0,0.0,28931493.0
2007.0,NC,79983038.0,0.0,2984159.0,4456643.0,40044705.0,341852.0,86845.0,0.0,495689.0,136996.0,0.0,0.0,1585374.0,0.0,130115301.0
2007.0,ND,29163553.0,0.0,1305393.0,16574.0,0.0,973.0,13507.0,52515.0,50818.0,0.0,0.0,620772.0,0.0,0.0,31224105.0
2007.0,NE,19629911.0,0.0,347444.0,1110020.0,11041532.0,0.0,61259.0,0.0,35767.0,0.0,0.0,216765.0,0.0,0.0,32442699.0
2007.0,NH,3927415.0,0.0,1265229.0,5754015.0,10763884.0,58561.0,152816.0,0.0,384795.0,0.0,0.0,0.0,970456.0,0.0,23277171.0
2007.0,NJ,10210670.0,0.0,20909.0,18752332.0,32010376.0,488994.0,823166.0,160549.0,452771.0,-268934.0,0.0,20412.0,0.0,0.0,62671245.0
2007.0,NM,27603647.0,0.0,267978.0,6660004.0,0.0,0.0,15994.0,0.0,44471.0,0.0,0.0,1393239.0,0.0,0.0,35985333.0
2007.0,NV,7090911.0,1252691.0,2003191.0,22263270.0,0.0,0.0,0.0,4256.0,11450.0,0.0,43967.0,0.0,0.0,0.0,32669736.0
2007.0,NY,21405542.0,0.0,25252555.0,45633631.0,42452854.0,932292.0,1449346.0,0.0,8195109.0,-768380.0,0.0,833476.0,492261.0,0.0,145878687.0
2007.0,OH,133130679.0,0.0,410436.0,3974897.0,15764049.0,3322.0,21017.0,289273.0,1147746.0,0.0,0.0,14748.0,399378.0,0.0,155155545.0
2007.0,OK,34437937.0,0.0,3065862.0,33143911.0,0.0,25269.0,3721.0,22474.0,160488.0,-165844.0,0.0,1849144.0,276133.0,0.0,72819095.0
2007.0,OR,4351624.0,0.0,33587439.0,14857668.0,0.0,38483.0,138733.0,0.0,14287.0,0.0,0.0,1246994.0,842565.0,0.0,55077794.0
2007.0,PA,122693094.0,0.0,2235982.0,19197600.0,77376316.0,743948.0,1456611.0,533986.0,1484074.0,-722855.0,0.0,470018.0,619567.0,0.0,226088340.0
2007.0,RI,0.0,0.0,4364.0,6856772.0,0.0,0.0,154757.0,0.0,33951.0,0.0,0.0,0.0,0.0,0.0,7049844.0
2007.0,SC,41582670.0,0.0,1555912.0,5964558.0,53199914.0,96366.0,100602.0,15.0,217287.0,-1210614.0,0.0,0.0,1895432.0,0.0,103402142.0
2007.0,SD,2655334.0,0.0,2917283.0,351042.0,0.0,26.0,0.0,0.0,62902.0,0.0,0.0,150018.0,0.0,0.0,6136605.0
2007.0,TN,60237330.0,0.0,4939601.0,721838.0,28700371.0,2520.0,52480.0,13488.0,232098.0,-704364.0,0.0,49937.0,868110.0,0.0,95113409.0
2007.0,TX,147278889.0,0.0,1644437.0,199531281.0,40955030.0,884932.0,367065.0,3601211.0,1308904.0,0.0,0.0,9006383.0,914164.0,0.0,405492296.0
2007.0,UT,37170794.0,163925.0,538782.0,7424218.0,0.0,4679.0,31030.0,0.0,39147.0,0.0,0.0,0.0,0.0,0.0,45372575.0
2007.0,VA,35420746.0,0.0,1248264.0,10903840.0,27268475.0,476945.0,773245.0,0.0,2096949.0,-1620283.0,0.0,0.0,1792326.0,0.0,78360507.0
2007.0,VT,0.0,0.0,646605.0,1889.0,4703728.0,0.0,0.0,0.0,7811.0,0.0,0.0,10511.0,453038.0,0.0,5823582.0
2007.0,WA,8556816.0,0.0,78829195.0,7287394.0,8108560.0,62370.0,176351.0,333773.0,37042.0,44512.0,0.0,2437823.0,1116380.0,0.0,106990217.0
2007.0,WI,40028250.0,0.0,1516083.0,6488750.0,12910319.0,104297.0,435156.0,0.0,1013414.0,0.0,0.0,109283.0,785079.0,0.0,63390630.0
2007.0,WV,91866265.0,0.0,1254397.0,388794.0,0.0,471.0,0.0,55676.0,199919.0,0.0,0.0,167588.0,0.0,0.0,93933109.0
2007.0,WY,43126809.0,0.0,729424.0,594026.0,0.0,69034.0,0.0,312091.0,47222.0,0.0,0.0,754881.0,0.0,0.0,45633486.0
2008.0,AK,617897.0,0.0,1171801.0,4002472.0,0.0,0.0,4682.0,0.0,977915.0,0.0,0.0,68.0,0.0,0.0,6774834.0
2008.0,AL,74604648.0,0.0,6136148.0,22362919.0,38992641.0,8222.0,33698.0,203739.0,204265.0,0.0,0.0,0.0,3323616.0,0.0,145869895.0
2008.0,AR,26114654.0,0.0,4660297.0,8461073.0,14168091.0,22397.0,46770.0,0.0,63625.0,47557.0,0.0,0.0,1466063.0,0.0,55050528.0
2008.0,AZ,43840260.0,0.0,7285902.0,38822429.0,29250496.0,0.0,22986.0,0.0,51897.0,94530.0,14724.0,0.0,75947.0,0.0,119459172.0
2008.0,CA,2280401.0,12883000.0,24127810.0,119991737.0,32482351.0,570311.0,2361946.0,1684863.0,1741590.0,321263.0,670481.0,5384955.0,3483555.0,0.0,207984263.0
2008.0,CO,34827545.0,0.0,2039327.0,13487475.0,0.0,32791.0,45119.0,0.0,19113.0,-249108.0,18354.0,3220843.0,135.0,0.0,53441594.0
2008.0,CT,4386608.0,0.0,556177.0,8069852.0,15432946.0,709734.0,731881.0,0.0,513850.0,6791.0,0.0,0.0,1633.0,0.0,30409473.0
2008.0,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72316.0,0.0,0.0,0.0,0.0,0.0,72316.0
2008.0,DE,5266915.0,0.0,0.0,1387009.0,0.0,10941.0,163375.0,476422.0,219177.0,0.0,0.0,0.0,0.0,0.0,7523839.0
2008.0,FL,64823411.0,0.0,206158.0,103363123.0,32133276.0,2827263.0,2334127.0,9977.0,11970743.0,0.0,0.0,0.0,1968741.0,0.0,219636818.0
2008.0,GA,85491258.0,0.0,2144618.0,13428412.0,31691095.0,51404.0,121685.0,0.0,741561.0,-156922.0,0.0,0.0,2660285.0,0.0,136173395.0
2008.0,HI,1647592.0,234333.0,84343.0,0.0,0.0,159146.0,302423.0,38572.0,8669934.0,0.0,18.0,240023.0,0.0,0.0,11376385.0
2008.0,IA,40410107.0,0.0,819047.0,2163191.0,5282202.0,13.0,167264.0,0.0,161127.0,0.0,0.0,4083787.0,49.0,0.0,53086786.0
2008.0,ID,90449.0,85547.0,9362501.0,1699553.0,0.0,69517.0,0.0,0.0,120.0,0.0,0.0,207472.0,455393.0,0.0,11970553.0
2008.0,IL,96644038.0,0.0,138549.0,4259870.0,95151694.0,49448.0,697370.0,53874.0,142728.0,0.0,0.0,2336996.0,612.0,0.0,199475178.0
2008.0,IN,122036086.0,0.0,436780.0,3636303.0,0.0,355684.0,273038.0,2355804.0,178244.0,0.0,0.0,238356.0,0.0,0.0,129510294.0
2008.0,KS,34003262.0,0.0,10574.0,2229723.0,8497160.0,0.0,0.0,0.0,130190.0,0.0,0.0,1759412.0,0.0,0.0,46630321.0
