,0,1,2,3
5882,2007,11,NC,0
5883,2007,12,NC,0
5884,2008,01,NC,0
5885,2008,02,NC,0
5886,2008,03,NC,0
5887,2008,04,NC,0
5888,2008,05,NC,1
5889,2008,06,NC,1
5890,2008,07,NC,1
5891,2008,08,NC,1
5892,2008,09,NC,1
5893,2008,10,NC,1
5894,2008,11,NC,1
5895,2008,12,NC,1
5896,2009,01,NC,1
5897,2009,02,NC,1
5898,2009,03,NC,1
5899,2009,04,NC,1
5900,2009,05,NC,1
5901,2009,06,NC,1
5902,2009,07,NC,1
5903,2009,08,NC,1
5904,2009,09,NC,1
5905,2009,10,NC,1
5906,2009,11,NC,0
5907,2009,12,NC,1
5908,2010,01,NC,1
5909,2010,02,NC,1
5910,2010,03,NC,1
5911,2010,04,NC,1
5912,2010,05,NC,1
5913,2010,06,NC,1
5914,2010,07,NC,1
5915,2010,08,NC,1
5916,2010,09,NC,1
5917,2010,10,NC,1
5918,2010,11,NC,0
5919,2010,12,NC,1
5920,2011,01,NC,1
5921,2011,02,NC,1
5922,2011,03,NC,1
5923,2011,04,NC,1
5924,2011,05,NC,1
5925,2011,06,NC,1
5926,2011,07,NC,1
5927,2011,08,NC,1
5928,2011,09,NC,1
5929,2011,10,NC,1
5930,2011,11,NC,0
5931,2011,12,NC,1
5932,2012,01,NC,1
5933,2012,02,NC,1
5934,2012,03,NC,1
5935,2012,04,NC,1
5936,2012,05,NC,1
5937,2012,06,NC,1
5938,2012,07,NC,1
5939,2012,08,NC,1
5940,2012,09,NC,1
5941,2012,10,NC,1
5942,2012,11,NC,1
5943,2012,12,NC,1
5944,2013,01,NC,1
5945,2013,02,NC,1
5946,2013,03,NC,1
5947,2013,04,NC,1
5948,2013,05,NC,1
5949,2013,06,NC,1
5950,2013,07,NC,1
5951,2013,08,NC,1
5952,2013,09,NC,1
5953,2013,10,NC,1
5954,2013,11,NC,1
5955,2013,12,NC,1
5956,2014,01,NC,1
5957,2014,02,NC,1
5958,2014,03,NC,1
5959,2014,04,NC,1
5960,2014,05,NC,1
5961,2014,06,NC,1
5962,2014,07,NC,1
5963,2014,08,NC,1
5964,2014,09,NC,1
5965,2014,10,NC,1
5966,2014,11,NC,1
5967,2014,12,NC,1
5968,2015,01,NC,1
5969,2015,02,NC,1
5970,2015,03,NC,1
5971,2015,04,NC,1
5972,2015,05,NC,1
5973,2015,06,NC,1
5974,2015,07,NC,1
5975,2015,08,NC,1
5976,2015,09,NC,1
5977,2015,10,NC,1
5978,2015,11,NC,1
5979,2015,12,NC,1
5980,2016,01,NC,1
5981,2016,02,NC,1
5982,2016,03,NC,1
5983,2016,04,NC,1
5984,2016,05,NC,0
5985,2016,06,NC,1
5986,2016,07,NC,1
5987,2016,08,NC,1
5988,2016,09,NC,1
5989,2016,10,NC,1
5990,2016,11,NC,0
5991,2016,12,NC,0
5992,2017,01,NC,0
5993,2017,02,NC,0
5994,2017,03,NC,0
5995,2017,04,NC,0
5996,2017,05,NC,0
5997,2017,06,NC,0
5998,2017,07,NC,0
5999,2017,08,NC,0
6000,2017,09,NC,0
6001,2017,10,NC,0
6002,2017,11,NC,0
6003,2017,12,NC,0
6004,2018,01,NC,0
6005,2018,02,NC,0
6006,2018,03,NC,0
6007,2018,04,NC,1
6008,2018,05,NC,1
6009,2018,06,NC,2
6010,2018,07,NC,2
6011,2018,08,NC,2
6012,2018,09,NC,2
6013,2018,10,NC,1
6014,2018,11,NC,1
6015,2018,12,NC,2
6016,2019,01,NC,2
6017,2019,02,NC,2
6018,2019,03,NC,1
6019,2019,04,NC,1
6020,2019,05,NC,2
6021,2019,06,NC,2
6022,2019,07,NC,2
6023,2019,08,NC,2
6024,2019,09,NC,2
6025,2019,10,NC,2
6026,2019,11,NC,1
6027,2019,12,NC,2
6028,2020,01,NC,2
6029,2020,02,NC,2
6030,2020,03,NC,1
6031,2020,04,NC,1
6032,2001,01,SC,--
6033,2001,02,SC,--
6034,2001,03,SC,--
6035,2001,04,SC,--
6036,2001,05,SC,--
6037,2001,06,SC,--
6038,2001,07,SC,--
6039,2001,08,SC,--
6040,2001,09,SC,--
6041,2001,10,SC,--
6042,2001,11,SC,--
6043,2001,12,SC,--
6044,2002,01,SC,--
6045,2002,02,SC,--
6046,2002,03,SC,--
6047,2002,04,SC,--
6048,2002,05,SC,--
6049,2002,06,SC,--
6050,2002,07,SC,--
6051,2002,08,SC,--
6052,2002,09,SC,--
6053,2002,10,SC,--
6054,2002,11,SC,--
6055,2002,12,SC,--
6056,2003,01,SC,0
6057,2003,02,SC,0
6058,2003,03,SC,0
6059,2003,04,SC,0
6060,2003,05,SC,0
6061,2003,06,SC,0
6062,2003,07,SC,0
6063,2003,08,SC,0
6064,2003,09,SC,0
6065,2003,10,SC,0
6066,2003,11,SC,0
6067,2003,12,SC,0
6068,2004,01,SC,0
6069,2004,02,SC,0
6070,2004,03,SC,0
6071,2004,04,SC,0
6072,2004,05,SC,0
6073,2004,06,SC,0
6074,2004,07,SC,0
6075,2004,08,SC,0
6076,2004,09,SC,0
6077,2004,10,SC,0
6078,2004,11,SC,0
6079,2004,12,SC,0
6080,2005,01,SC,0
6081,2005,02,SC,0
6082,2005,03,SC,0
6083,2005,04,SC,0
6084,2005,05,SC,0
6085,2005,06,SC,0
6086,2005,07,SC,0
6087,2005,08,SC,0
6088,2005,09,SC,0
6089,2005,10,SC,0
6090,2005,11,SC,0
6091,2005,12,SC,0
6092,2006,01,SC,0
6093,2006,02,SC,0
6094,2006,03,SC,0
6095,2006,04,SC,0
6096,2006,05,SC,0
6097,2006,06,SC,0
6098,2006,07,SC,0
6099,2006,08,SC,0
6100,2006,09,SC,0
6101,2006,10,SC,0
6102,2006,11,SC,0
6103,2006,12,SC,0
6104,2007,01,SC,0
6105,2007,02,SC,0
6106,2007,03,SC,0
6107,2007,04,SC,0
6108,2007,05,SC,0
6109,2007,06,SC,0
6110,2007,07,SC,0
6111,2007,08,SC,0
6112,2007,09,SC,0
6113,2007,10,SC,0
6114,2007,11,SC,0
6115,2007,12,SC,0
6116,2008,01,SC,0
6117,2008,02,SC,0
6118,2008,03,SC,0
6119,2008,04,SC,0
6120,2008,05,SC,0
6121,2008,06,SC,0
6122,2008,07,SC,0
6123,2008,08,SC,0
6124,2008,09,SC,0
6125,2008,10,SC,0
6126,2008,11,SC,0
6127,2008,12,SC,0
6128,2009,01,SC,0
6129,2009,02,SC,0
6130,2009,03,SC,0
6131,2009,04,SC,0
6132,2009,05,SC,0
6133,2009,06,SC,0
6134,2009,07,SC,0
6135,2009,08,SC,0
6136,2009,09,SC,0
6137,2009,10,SC,0
6138,2009,11,SC,0
6139,2009,12,SC,0
6140,2010,01,SC,0
6141,2010,02,SC,0
6142,2010,03,SC,0
6143,2010,04,SC,0
6144,2010,05,SC,0
6145,2010,06,SC,0
6146,2010,07,SC,0
6147,2010,08,SC,0
6148,2010,09,SC,0
6149,2010,10,SC,0
6150,2010,11,SC,0
6151,2010,12,SC,0
6152,2011,01,SC,0
6153,2011,02,SC,0
6154,2011,03,SC,0
6155,2011,04,SC,0
6156,2011,05,SC,0
6157,2011,06,SC,0
6158,2011,07,SC,0
6159,2011,08,SC,0
6160,2011,09,SC,0
6161,2011,10,SC,0
6162,2011,11,SC,0
6163,2011,12,SC,0
6164,2012,01,SC,0
6165,2012,02,SC,0
6166,2012,03,SC,0
6167,2012,04,SC,0
6168,2012,05,SC,0
6169,2012,06,SC,0
6170,2012,07,SC,0
6171,2012,08,SC,0
6172,2012,09,SC,0
6173,2012,10,SC,0
6174,2012,11,SC,0
6175,2012,12,SC,0
6176,2013,01,SC,0
6177,2013,02,SC,0
6178,2013,03,SC,0
6179,2013,04,SC,0
6180,2013,05,SC,0
6181,2013,06,SC,0
6182,2013,07,SC,0
6183,2013,08,SC,0
6184,2013,09,SC,0
6185,2013,10,SC,0
6186,2013,11,SC,0
6187,2013,12,SC,0
6188,2014,01,SC,0
6189,2014,02,SC,0
6190,2014,03,SC,0
6191,2014,04,SC,0
6192,2014,05,SC,0
6193,2014,06,SC,0
6194,2014,07,SC,0
6195,2014,08,SC,0
6196,2014,09,SC,0
6197,2014,10,SC,0
6198,2014,11,SC,0
6199,2014,12,SC,0
6200,2015,01,SC,0
6201,2015,02,SC,0
6202,2015,03,SC,0
6203,2015,04,SC,0
6204,2015,05,SC,0
6205,2015,06,SC,0
6206,2015,07,SC,0
6207,2015,08,SC,0
6208,2015,09,SC,0
6209,2015,10,SC,0
6210,2015,11,SC,0
6211,2015,12,SC,0
6212,2016,01,SC,0
6213,2016,02,SC,0
6214,2016,03,SC,0
6215,2016,04,SC,0
6216,2016,05,SC,0
6217,2016,06,SC,0
6218,2016,07,SC,0
6219,2016,08,SC,0
6220,2016,09,SC,0
6221,2016,10,SC,0
6222,2016,11,SC,0
6223,2016,12,SC,0
6224,2017,01,SC,0
6225,2017,02,SC,0
6226,2017,03,SC,0
6227,2017,04,SC,0
6228,2017,05,SC,0
6229,2017,06,SC,0
6230,2017,07,SC,0
6231,2017,08,SC,0
6232,2017,09,SC,0
6233,2017,10,SC,0
6234,2017,11,SC,0
6235,2017,12,SC,0
6236,2018,01,SC,0
6237,2018,02,SC,0
6238,2018,03,SC,0
6239,2018,04,SC,0
6240,2018,05,SC,0
6241,2018,06,SC,0
6242,2018,07,SC,0
6243,2018,08,SC,0
6244,2018,09,SC,0
6245,2018,10,SC,0
6246,2018,11,SC,0
6247,2018,12,SC,0
6248,2019,01,SC,0
6249,2019,02,SC,0
6250,2019,03,SC,0
6251,2019,04,SC,0
6252,2019,05,SC,0
6253,2019,06,SC,0
6254,2019,07,SC,0
6255,2019,08,SC,0
6256,2019,09,SC,0
6257,2019,10,SC,0
6258,2019,11,SC,0
6259,2019,12,SC,0
6260,2020,01,SC,0
6261,2020,02,SC,0
6262,2020,03,SC,0
6263,2020,04,SC,0
6264,2001,01,VA,--
6265,2001,02,VA,--
6266,2001,03,VA,--
6267,2001,04,VA,--
6268,2001,05,VA,--
6269,2001,06,VA,--
6270,2001,07,VA,--
6271,2001,08,VA,--
6272,2001,09,VA,--
6273,2001,10,VA,--
6274,2001,11,VA,--
6275,2001,12,VA,--
6276,2002,01,VA,--
6277,2002,02,VA,--
6278,2002,03,VA,--
6279,2002,04,VA,--
6280,2002,05,VA,--
6281,2002,06,VA,--
6282,2002,07,VA,--
6283,2002,08,VA,--
6284,2002,09,VA,--
6285,2002,10,VA,--
6286,2002,11,VA,--
6287,2002,12,VA,--
6288,2003,01,VA,14
6289,2003,02,VA,14
6290,2003,03,VA,13
6291,2003,04,VA,13
6292,2003,05,VA,14
6293,2003,06,VA,15
6294,2003,07,VA,16
6295,2003,08,VA,17
6296,2003,09,VA,14
6297,2003,10,VA,14
6298,2003,11,VA,14
6299,2003,12,VA,14
6300,2004,01,VA,10
6301,2004,02,VA,19
6302,2004,03,VA,15
6303,2004,04,VA,12
6304,2004,05,VA,14
6305,2004,06,VA,14
6306,2004,07,VA,15
6307,2004,08,VA,13
6308,2004,09,VA,12
6309,2004,10,VA,12
6310,2004,11,VA,12
6311,2004,12,VA,13
6312,2005,01,VA,13
6313,2005,02,VA,14
6314,2005,03,VA,15
6315,2005,04,VA,13
6316,2005,05,VA,12
6317,2005,06,VA,14
6318,2005,07,VA,15
6319,2005,08,VA,17
6320,2005,09,VA,12
6321,2005,10,VA,14
6322,2005,11,VA,12
6323,2005,12,VA,14
6324,2006,01,VA,14
6325,2006,02,VA,13
6326,2006,03,VA,15
6327,2006,04,VA,13
6328,2006,05,VA,14
6329,2006,06,VA,13
6330,2006,07,VA,15
6331,2006,08,VA,16
6332,2006,09,VA,13
6333,2006,10,VA,15
6334,2006,11,VA,11
6335,2006,12,VA,13
6336,2007,01,VA,17
6337,2007,02,VA,17
6338,2007,03,VA,16
6339,2007,04,VA,16
6340,2007,05,VA,15
6341,2007,06,VA,16
6342,2007,07,VA,16
6343,2007,08,VA,17
6344,2007,09,VA,15
6345,2007,10,VA,17
6346,2007,11,VA,15
6347,2007,12,VA,16
6348,2008,01,VA,18
6349,2008,02,VA,18
6350,2008,03,VA,15
6351,2008,04,VA,17
6352,2008,05,VA,15
6353,2008,06,VA,17
6354,2008,07,VA,16
6355,2008,08,VA,16
6356,2008,09,VA,16
6357,2008,10,VA,15
6358,2008,11,VA,12
6359,2008,12,VA,19
6360,2009,01,VA,18
6361,2009,02,VA,16
6362,2009,03,VA,18
6363,2009,04,VA,15
6364,2009,05,VA,14
6365,2009,06,VA,17
6366,2009,07,VA,17
6367,2009,08,VA,16
6368,2009,09,VA,16
6369,2009,10,VA,16
6370,2009,11,VA,13
6371,2009,12,VA,17
6372,2010,01,VA,17
6373,2010,02,VA,15
6374,2010,03,VA,16
6375,2010,04,VA,16
6376,2010,05,VA,13
6377,2010,06,VA,17
6378,2010,07,VA,15
6379,2010,08,VA,17
6380,2010,09,VA,17
6381,2010,10,VA,15
6382,2010,11,VA,14
6383,2010,12,VA,17
6384,2011,01,VA,17
6385,2011,02,VA,16
6386,2011,03,VA,16
6387,2011,04,VA,15
6388,2011,05,VA,15
6389,2011,06,VA,16
6390,2011,07,VA,16
6391,2011,08,VA,16
6392,2011,09,VA,15
6393,2011,10,VA,15
6394,2011,11,VA,15
6395,2011,12,VA,16
6396,2012,01,VA,15
6397,2012,02,VA,16
6398,2012,03,VA,15
6399,2012,04,VA,15
6400,2012,05,VA,15
6401,2012,06,VA,17
6402,2012,07,VA,17
6403,2012,08,VA,17
6404,2012,09,VA,16
6405,2012,10,VA,16
6406,2012,11,VA,14
6407,2012,12,VA,15
6408,2013,01,VA,19
6409,2013,02,VA,17
6410,2013,03,VA,14
6411,2013,04,VA,17
6412,2013,05,VA,15
6413,2013,06,VA,16
6414,2013,07,VA,17
6415,2013,08,VA,17
6416,2013,09,VA,16
6417,2013,10,VA,16
6418,2013,11,VA,14
6419,2013,12,VA,16
6420,2014,01,VA,18
6421,2014,02,VA,17
6422,2014,03,VA,17
6423,2014,04,VA,16
6424,2014,05,VA,16
6425,2014,06,VA,16
6426,2014,07,VA,17
6427,2014,08,VA,18
6428,2014,09,VA,18
6429,2014,10,VA,16
6430,2014,11,VA,16
6431,2014,12,VA,18
6432,2015,01,VA,18
6433,2015,02,VA,18
6434,2015,03,VA,18
6435,2015,04,VA,16
6436,2015,05,VA,16
6437,2015,06,VA,16
6438,2015,07,VA,16
6439,2015,08,VA,15
6440,2015,09,VA,16
6441,2015,10,VA,18
6442,2015,11,VA,14
6443,2015,12,VA,16
6444,2016,01,VA,17
6445,2016,02,VA,15
6446,2016,03,VA,16
6447,2016,04,VA,15
6448,2016,05,VA,13
6449,2016,06,VA,17
6450,2016,07,VA,15
6451,2016,08,VA,17
6452,2016,09,VA,16
6453,2016,10,VA,16
6454,2016,11,VA,12
6455,2016,12,VA,15
6456,2017,01,VA,15
6457,2017,02,VA,15
6458,2017,03,VA,15
6459,2017,04,VA,13
6460,2017,05,VA,13
6461,2017,06,VA,13
6462,2017,07,VA,17
6463,2017,08,VA,18
6464,2017,09,VA,12
6465,2017,10,VA,18
6466,2017,11,VA,14
6467,2017,12,VA,15
6468,2018,01,VA,18
6469,2018,02,VA,19
6470,2018,03,VA,13
6471,2018,04,VA,17
6472,2018,05,VA,14
6473,2018,06,VA,18
6474,2018,07,VA,17
6475,2018,08,VA,20
6476,2018,09,VA,15
6477,2018,10,VA,18
6478,2018,11,VA,15
6479,2018,12,VA,15
6480,2019,01,VA,17
6481,2019,02,VA,18
6482,2019,03,VA,17
6483,2019,04,VA,15
6484,2019,05,VA,17
6485,2019,06,VA,14
6486,2019,07,VA,12
6487,2019,08,VA,14
6488,2019,09,VA,17
6489,2019,10,VA,13
6490,2019,11,VA,12
6491,2019,12,VA,23
6492,2020,01,VA,23
6493,2020,02,VA,17
6494,2020,03,VA,16
6495,2020,04,VA,12
6496,2001,01,WV,--
6497,2001,02,WV,--
6498,2001,03,WV,--
6499,2001,04,WV,--
6500,2001,05,WV,--
6501,2001,06,WV,--
6502,2001,07,WV,--
6503,2001,08,WV,--
6504,2001,09,WV,--
6505,2001,10,WV,--
6506,2001,11,WV,--
6507,2001,12,WV,--
6508,2002,01,WV,--
6509,2002,02,WV,--
6510,2002,03,WV,--
6511,2002,04,WV,--
6512,2002,05,WV,--
6513,2002,06,WV,--
6514,2002,07,WV,--
6515,2002,08,WV,--
6516,2002,09,WV,--
6517,2002,10,WV,--
6518,2002,11,WV,--
6519,2002,12,WV,--
6520,2003,01,WV,0
6521,2003,02,WV,0
6522,2003,03,WV,0
6523,2003,04,WV,0
6524,2003,05,WV,0
6525,2003,06,WV,0
6526,2003,07,WV,0
6527,2003,08,WV,0
6528,2003,09,WV,0
6529,2003,10,WV,0
6530,2003,11,WV,0
6531,2003,12,WV,0
6532,2004,01,WV,0
6533,2004,02,WV,0
6534,2004,03,WV,0
6535,2004,04,WV,0
6536,2004,05,WV,0
6537,2004,06,WV,0
6538,2004,07,WV,0
6539,2004,08,WV,0
6540,2004,09,WV,0
6541,2004,10,WV,0
6542,2004,11,WV,0
6543,2004,12,WV,0
6544,2005,01,WV,0
6545,2005,02,WV,0
6546,2005,03,WV,0
6547,2005,04,WV,0
6548,2005,05,WV,0
6549,2005,06,WV,0
6550,2005,07,WV,0
6551,2005,08,WV,0
6552,2005,09,WV,0
6553,2005,10,WV,0
6554,2005,11,WV,0
6555,2005,12,WV,0
6556,2006,01,WV,0
6557,2006,02,WV,0
6558,2006,03,WV,0
6559,2006,04,WV,0
6560,2006,05,WV,0
6561,2006,06,WV,0
6562,2006,07,WV,0
6563,2006,08,WV,0
6564,2006,09,WV,0
6565,2006,10,WV,0
6566,2006,11,WV,0
6567,2006,12,WV,0
6568,2007,01,WV,0
6569,2007,02,WV,1
6570,2007,03,WV,0
6571,2007,04,WV,0
6572,2007,05,WV,0
6573,2007,06,WV,0
6574,2007,07,WV,0
6575,2007,08,WV,0
6576,2007,09,WV,0
6577,2007,10,WV,0
6578,2007,11,WV,0
6579,2007,12,WV,0
6580,2008,01,WV,0
6581,2008,02,WV,1
6582,2008,03,WV,0
6583,2008,04,WV,0
6584,2008,05,WV,0
6585,2008,06,WV,0
6586,2008,07,WV,0
6587,2008,08,WV,0
6588,2008,09,WV,0
6589,2008,10,WV,0
6590,2008,11,WV,0
6591,2008,12,WV,0
6592,2009,01,WV,0
6593,2009,02,WV,0
6594,2009,03,WV,0
6595,2009,04,WV,0
6596,2009,05,WV,0
6597,2009,06,WV,0
6598,2009,07,WV,0
6599,2009,08,WV,0
6600,2009,09,WV,0
6601,2009,10,WV,0
6602,2009,11,WV,0
6603,2009,12,WV,0
6604,2010,01,WV,0
6605,2010,02,WV,0
6606,2010,03,WV,0
6607,2010,04,WV,0
6608,2010,05,WV,0
6609,2010,06,WV,0
6610,2010,07,WV,0
6611,2010,08,WV,0
6612,2010,09,WV,0
6613,2010,10,WV,0
6614,2010,11,WV,0
6615,2010,12,WV,0
6616,2011,01,WV,0
6617,2011,02,WV,0
6618,2011,03,WV,0
6619,2011,04,WV,0
6620,2011,05,WV,0
6621,2011,06,WV,0
6622,2011,07,WV,0
6623,2011,08,WV,0
6624,2011,09,WV,0
6625,2011,10,WV,0
6626,2011,11,WV,0
6627,2011,12,WV,0
6628,2012,01,WV,0
6629,2012,02,WV,0
6630,2012,03,WV,0
6631,2012,04,WV,0
6632,2012,05,WV,0
6633,2012,06,WV,0
6634,2012,07,WV,0
6635,2012,08,WV,0
6636,2012,09,WV,0
6637,2012,10,WV,0
6638,2012,11,WV,0
6639,2012,12,WV,0
6640,2013,01,WV,0
6641,2013,02,WV,0
6642,2013,03,WV,0
6643,2013,04,WV,0
6644,2013,05,WV,0
6645,2013,06,WV,0
6646,2013,07,WV,0
6647,2013,08,WV,0
6648,2013,09,WV,0
6649,2013,10,WV,0
6650,2013,11,WV,0
6651,2013,12,WV,0
6652,2014,01,WV,0
6653,2014,02,WV,0
6654,2014,03,WV,0
6655,2014,04,WV,0
6656,2014,05,WV,0
6657,2014,06,WV,0
6658,2014,07,WV,0
6659,2014,08,WV,0
6660,2014,09,WV,0
6661,2014,10,WV,0
6662,2014,11,WV,0
6663,2014,12,WV,0
6664,2015,01,WV,0
6665,2015,02,WV,0
6666,2015,03,WV,0
6667,2015,04,WV,0
6668,2015,05,WV,0
6669,2015,06,WV,0
6670,2015,07,WV,0
6671,2015,08,WV,0
6672,2015,09,WV,0
6673,2015,10,WV,0
6674,2015,11,WV,0
6675,2015,12,WV,0
6676,2016,01,WV,0
6677,2016,02,WV,0
6678,2016,03,WV,0
6679,2016,04,WV,0
6680,2016,05,WV,0
6681,2016,06,WV,0
6682,2016,07,WV,0
6683,2016,08,WV,0
6684,2016,09,WV,0
6685,2016,10,WV,0
6686,2016,11,WV,0
6687,2016,12,WV,0
6688,2017,01,WV,0
6689,2017,02,WV,0
6690,2017,03,WV,0
6691,2017,04,WV,0
6692,2017,05,WV,0
6693,2017,06,WV,0
6694,2017,07,WV,0
6695,2017,08,WV,0
6696,2017,09,WV,0
6697,2017,10,WV,0
6698,2017,11,WV,0
6699,2017,12,WV,0
6700,2018,01,WV,0
6701,2018,02,WV,0
6702,2018,03,WV,0
6703,2018,04,WV,0
6704,2018,05,WV,0
6705,2018,06,WV,0
6706,2018,07,WV,0
6707,2018,08,WV,0
6708,2018,09,WV,0
6709,2018,10,WV,0
6710,2018,11,WV,0
6711,2018,12,WV,0
6712,2019,01,WV,0
6713,2019,02,WV,0
6714,2019,03,WV,0
6715,2019,04,WV,0
6716,2019,05,WV,0
6717,2019,06,WV,0
6718,2019,07,WV,0
6719,2019,08,WV,0
6720,2019,09,WV,0
6721,2019,10,WV,0
6722,2019,11,WV,0
6723,2019,12,WV,0
6724,2020,01,WV,0
6725,2020,02,WV,0
6726,2020,03,WV,0
6727,2020,04,WV,0
6728,2001,01,AL,--
6729,2001,02,AL,--
6730,2001,03,AL,--
6731,2001,04,AL,--
6732,2001,05,AL,--
6733,2001,06,AL,--
6734,2001,07,AL,--
6735,2001,08,AL,--
6736,2001,09,AL,--
6737,2001,10,AL,--
6738,2001,11,AL,--
6739,2001,12,AL,--
6740,2002,01,AL,--
6741,2002,02,AL,--
6742,2002,03,AL,--
6743,2002,04,AL,--
6744,2002,05,AL,--
6745,2002,06,AL,--
6746,2002,07,AL,--
6747,2002,08,AL,--
6748,2002,09,AL,--
6749,2002,10,AL,--
6750,2002,11,AL,--
6751,2002,12,AL,--
6752,2003,01,AL,0
6753,2003,02,AL,0
6754,2003,03,AL,0
6755,2003,04,AL,0
6756,2003,05,AL,0
6757,2003,06,AL,0
6758,2003,07,AL,0
6759,2003,08,AL,0
6760,2003,09,AL,0
6761,2003,10,AL,0
6762,2003,11,AL,0
6763,2003,12,AL,0
6764,2004,01,AL,0
6765,2004,02,AL,0
6766,2004,03,AL,0
6767,2004,04,AL,0
6768,2004,05,AL,0
6769,2004,06,AL,0
6770,2004,07,AL,0
6771,2004,08,AL,0
6772,2004,09,AL,0
6773,2004,10,AL,0
6774,2004,11,AL,0
6775,2004,12,AL,0
6776,2005,01,AL,0
6777,2005,02,AL,0
6778,2005,03,AL,0
6779,2005,04,AL,0
6780,2005,05,AL,0
6781,2005,06,AL,0
6782,2005,07,AL,0
6783,2005,08,AL,0
6784,2005,09,AL,0
6785,2005,10,AL,0
6786,2005,11,AL,0
6787,2005,12,AL,0
6788,2006,01,AL,0
6789,2006,02,AL,0
6790,2006,03,AL,0
6791,2006,04,AL,0
6792,2006,05,AL,0
6793,2006,06,AL,0
6794,2006,07,AL,0
6795,2006,08,AL,0
6796,2006,09,AL,0
6797,2006,10,AL,0
6798,2006,11,AL,0
6799,2006,12,AL,0
6800,2007,01,AL,0
6801,2007,02,AL,0
6802,2007,03,AL,0
6803,2007,04,AL,0
6804,2007,05,AL,0
6805,2007,06,AL,0
6806,2007,07,AL,0
6807,2007,08,AL,0
6808,2007,09,AL,0
6809,2007,10,AL,0
6810,2007,11,AL,0
6811,2007,12,AL,0
6812,2008,01,AL,0
6813,2008,02,AL,0
6814,2008,03,AL,0
6815,2008,04,AL,0
6816,2008,05,AL,0
6817,2008,06,AL,0
6818,2008,07,AL,0
6819,2008,08,AL,0
6820,2008,09,AL,0
6821,2008,10,AL,0
6822,2008,11,AL,0
6823,2008,12,AL,0
6824,2009,01,AL,0
6825,2009,02,AL,0
6826,2009,03,AL,0
6827,2009,04,AL,0
6828,2009,05,AL,0
6829,2009,06,AL,0
6830,2009,07,AL,0
6831,2009,08,AL,0
6832,2009,09,AL,0
6833,2009,10,AL,0
6834,2009,11,AL,0
6835,2009,12,AL,0
6836,2010,01,AL,0
6837,2010,02,AL,0
6838,2010,03,AL,0
6839,2010,04,AL,0
6840,2010,05,AL,0
6841,2010,06,AL,0
6842,2010,07,AL,0
6843,2010,08,AL,0
6844,2010,09,AL,0
6845,2010,10,AL,0
6846,2010,11,AL,0
6847,2010,12,AL,0
6848,2011,01,AL,0
6849,2011,02,AL,0
6850,2011,03,AL,0
6851,2011,04,AL,0
6852,2011,05,AL,0
6853,2011,06,AL,0
6854,2011,07,AL,0
6855,2011,08,AL,0
6856,2011,09,AL,0
6857,2011,10,AL,0
6858,2011,11,AL,0
6859,2011,12,AL,0
6860,2012,01,AL,0
6861,2012,02,AL,0
6862,2012,03,AL,0
6863,2012,04,AL,0
6864,2012,05,AL,0
6865,2012,06,AL,0
6866,2012,07,AL,0
6867,2012,08,AL,0
6868,2012,09,AL,0
6869,2012,10,AL,0
6870,2012,11,AL,0
6871,2012,12,AL,0
6872,2013,01,AL,0
6873,2013,02,AL,0
6874,2013,03,AL,0
6875,2013,04,AL,0
6876,2013,05,AL,0
6877,2013,06,AL,0
6878,2013,07,AL,0
6879,2013,08,AL,0
6880,2013,09,AL,0
6881,2013,10,AL,0
6882,2013,11,AL,0
6883,2013,12,AL,0
6884,2014,01,AL,0
6885,2014,02,AL,0
6886,2014,03,AL,0
6887,2014,04,AL,0
6888,2014,05,AL,0
6889,2014,06,AL,0
6890,2014,07,AL,0
6891,2014,08,AL,0
6892,2014,09,AL,0
6893,2014,10,AL,0
6894,2014,11,AL,0
6895,2014,12,AL,0
6896,2015,01,AL,0
6897,2015,02,AL,0
6898,2015,03,AL,0
6899,2015,04,AL,0
6900,2015,05,AL,0
6901,2015,06,AL,0
6902,2015,07,AL,0
6903,2015,08,AL,0
6904,2015,09,AL,0
6905,2015,10,AL,0
6906,2015,11,AL,0
6907,2015,12,AL,0
6908,2016,01,AL,0
6909,2016,02,AL,0
6910,2016,03,AL,0
6911,2016,04,AL,0
6912,2016,05,AL,0
6913,2016,06,AL,0
6914,2016,07,AL,0
6915,2016,08,AL,0
6916,2016,09,AL,0
6917,2016,10,AL,0
6918,2016,11,AL,0
6919,2016,12,AL,0
6920,2017,01,AL,0
6921,2017,02,AL,0
6922,2017,03,AL,0
6923,2017,04,AL,0
6924,2017,05,AL,0
6925,2017,06,AL,0
6926,2017,07,AL,0
6927,2017,08,AL,0
6928,2017,09,AL,0
6929,2017,10,AL,0
6930,2017,11,AL,0
6931,2017,12,AL,0
6932,2018,01,AL,0
6933,2018,02,AL,0
6934,2018,03,AL,0
6935,2018,04,AL,0
6936,2018,05,AL,0
6937,2018,06,AL,0
6938,2018,07,AL,0
6939,2018,08,AL,0
6940,2018,09,AL,0
6941,2018,10,AL,0
6942,2018,11,AL,0
6943,2018,12,AL,0
6944,2019,01,AL,0
6945,2019,02,AL,0
6946,2019,03,AL,0
6947,2019,04,AL,0
6948,2019,05,AL,0
6949,2019,06,AL,0
6950,2019,07,AL,0
6951,2019,08,AL,0
6952,2019,09,AL,0
6953,2019,10,AL,0
6954,2019,11,AL,0
6955,2019,12,AL,0
6956,2020,01,AL,0
6957,2020,02,AL,0
