YEAR,MONTH,STATE,Coal,Geothermal,Hydroelectric Conventional,Natural Gas,Nuclear,Other,Other Biomass,Other Gases,Petroleum,Pumped Storage,Solar Thermal and Photovoltaic,Total,Wind,Wood and Wood Derived Fuels,Country
2001,6,MD,2573919,0,97273,140965,1202772,23795,34492,38601,311975,0,0,4425067,0,1274,US
2001,6,ME,41052,0,276716,818539,0,32109,20697,0,110384,0,0,1603056,0,303559,US
2001,6,MI,5836067,0,144158,985677,2623685,9592,48107,407,131473,-98668,0,9812861,0,132363,US
2001,6,MN,2580999,0,98620,92261,1094881,25748,45094,0,66239,0,0,4115424,64220,47362,US
2001,6,MO,5397994,0,193564,333070,818314,5865,842,0,77254,-24947,0,6801956,0,0,US
2001,6,MS,1713664,0,0,1180268,886934,0,0,0,608008,0,0,4529124,0,140250,US
2001,6,MT,1047202,0,668241,1833,0,0,0,0,32791,0,0,1756014,0,5947,US
2001,6,NC,6443712,0,213431,212096,3419745,16680,8057,98,46534,0,0,10468727,0,108374,US
2001,6,ND,2115437,0,116369,211,0,0,637,5939,4473,0,0,2243066,0,0,US
2001,6,NE,1688127,0,96456,34237,847421,0,1268,0,906,0,0,2668618,203,0,US
2001,6,NH,278073,0,100663,6832,834215,4205,13437,0,65247,0,0,1377186,0,74514,US
2001,6,NJ,735546,0,1683,1718186,2741433,38429,71910,36177,210790,-13401,0,5540753,0,0,US
2001,6,NM,2516866,0,25688,504832,0,0,1371,0,4023,0,0,3052780,0,0,US
2001,6,NV,1589222,94267,259152,873046,0,0,0,0,72139,0,0,2887826,0,0,US
2001,6,NY,2000843,0,1920558,3924879,3558352,65256,103857,10508,1501542,-98378,0,13037610,1918,48275,US
2001,6,OH,10248585,0,55521,73156,1435399,0,2611,28037,30999,0,0,11904709,0,30401,US
2001,6,OK,3011164,0,367062,1652578,0,0,0,4749,3462,-13905,0,5037572,0,12462,US
2001,6,OR,259335,0,2439752,861762,0,3323,4406,0,990,0,0,3634471,6447,58456,US
2001,6,PA,9014416,0,134488,251067,6258889,65439,109860,41503,420043,-55659,0,16284096,934,43116,US
2001,6,RI,0,0,259,607578,0,0,8633,0,4300,0,0,620770,0,0,US
2001,6,SC,3518768,0,89783,138806,4533603,2444,3240,0,13367,-129138,0,8243320,0,72447,US
2001,6,SD,307826,0,255351,31474,0,0,0,0,2294,0,0,596945,0,0,US
2001,6,TN,4913307,0,412247,50954,2407128,1269,4602,1697,31348,-77143,0,7814104,0,68695,US
2001,6,TX,12312672,0,96921,18320416,3405594,124869,6734,90506,110543,0,0,34619506,92156,59096,US
2001,6,US-TOTAL,162615804,1087828,20727630,57603154,68023098,977501,1224773,733198,11822841,-773650,91143,327693978,669634,2891025,US
2001,6,UT,2738786,14847,45331,143482,0,289,382,0,6797,0,0,2949914,0,0,US
2001,6,VA,3034915,0,97542,370576,2506251,35124,52559,0,473553,-167894,0,6500503,0,97877,US
2001,6,VT,0,0,95212,330,372189,0,0,0,1428,0,0,497665,771,27735,US
2001,6,WA,557123,0,5007944,754629,-7286,5940,14189,0,6767,0,0,6434437,0,95131,US
2001,6,WI,3332841,0,222060,171072,1031957,15935,22899,0,31618,0,0,4887862,4381,55099,US
2001,6,WV,7088931,0,102242,10133,0,1692,2243,6563,26597,0,0,7238490,0,89,US
2001,6,WY,3479735,0,126616,44912,0,7130,0,801,4019,0,0,3686041,22828,0,US
2001,7,AK,55082,0,120671,314583,0,0,0,0,63515,0,0,553925,74,0,US
2001,7,AL,7190954,0,502258,1151447,2830454,828,1617,18856,17031,0,0,12083310,0,369865,US
2001,7,AR,2545407,0,255405,347823,1268434,3,597,0,49169,0,0,4564078,0,97240,US
2001,7,AZ,3560135,0,769449,1370176,2700619,0,5722,0,5189,32256,73,8443619,0,0,US
2001,7,CA,223656,1048478,3002483,10845767,3294607,17679,185195,107268,240223,-665,91921,19794556,440390,297554,US
2001,7,CO,3235081,0,161610,869525,0,0,5717,0,9308,-27761,0,4254903,1423,0,US
2001,7,CT,345969,0,14541,316960,1464628,71449,72290,130,303243,0,0,2589210,0,0,US
2001,7,DC,0,0,0,0,0,0,0,0,24107,0,0,24107,0,0,US
2001,7,DE,324967,0,0,167971,0,0,0,13542,151665,0,0,658145,0,0,US
2001,7,FL,6341317,0,15215,4546495,2835310,246567,162746,60,4129617,0,0,18436001,0,158674,US
2001,7,GA,7782658,0,208454,786712,3014152,685,3150,0,85711,-60158,0,12077028,0,255664,US
2001,7,HI,137736,17576,7624,0,0,17518,27704,2619,725066,0,0,936028,185,0,US
2001,7,IA,3342007,0,84011,99480,371033,677,7489,0,22508,0,0,3949795,22590,0,US
2001,7,ID,8242,0,931653,122487,0,9579,0,0,0,0,0,1124100,0,52139,US
2001,7,IL,7759636,0,12530,852414,7952843,3644,64333,32796,351918,0,0,17030114,0,0,US
2001,7,IN,10879448,0,54883,318060,0,1643,11369,282211,49915,0,0,11597529,0,0,US
2001,7,KS,2919630,0,761,625591,873972,0,0,0,34067,0,0,4454021,0,0,US
2001,7,KY,8417504,0,611025,113659,0,0,0,0,10458,0,0,9153530,0,884,US
2001,7,LA,2306054,0,68104,4583498,1536188,76001,3897,39505,169686,0,0,9024895,0,241962,US
2001,7,MA,979075,0,47787,1096419,491576,64857,99431,0,632430,-63228,0,3359422,0,11075,US
2001,7,MD,2684457,0,45822,243266,1252634,22835,33325,43263,242134,0,0,4568848,0,1112,US
2001,7,ME,49621,0,206059,964708,0,37375,25042,0,110680,0,0,1691145,0,297660,US
2001,7,MI,6398902,0,114028,1498741,2221540,13428,63803,337,149750,-122108,0,10491946,0,153525,US
2001,7,MN,2875430,0,53065,187410,1187842,24746,44745,0,49570,0,0,4516024,56036,37180,US
2001,7,MO,6111445,0,185970,852119,841436,5375,831,0,87233,-27198,0,8057211,0,0,US
2001,7,MS,1504686,0,0,2559109,921701,0,0,0,688240,0,0,5823780,0,150044,US
2001,7,MT,1531968,0,570706,4380,0,0,0,0,34568,0,0,2147991,0,6369,US
2001,7,NC,6901945,0,199868,342481,3448542,18062,9214,118,38646,0,0,11101971,0,143095,US
2001,7,ND,2556378,0,120356,248,0,0,502,5814,4714,0,0,2688012,0,0,US
2001,7,NE,1863968,0,114358,98085,902502,0,1278,0,3347,0,0,2983656,118,0,US
2001,7,NH,307597,0,69711,6210,861957,5196,14203,0,67250,0,0,1407513,0,75389,US
2001,7,NJ,821406,0,1706,1719830,2855930,41081,76171,38564,127582,-14585,0,5667685,0,0,US
2001,7,NM,2725190,0,25998,563331,0,0,1643,0,3533,0,0,3319695,0,0,US
2001,7,NV,1568414,96454,238920,936367,0,0,0,0,83690,0,0,2923845,0,0,US
2001,7,NY,2235029,0,1801239,4361028,3450942,73075,114658,10288,1140497,-97231,0,13127806,1913,36368,US
2001,7,OH,11086052,0,49838,203384,973204,0,3341,32437,37797,0,0,12415923,0,29870,US
2001,7,OK,3111310,0,151652,3094052,0,0,0,4753,3855,-17643,0,6374598,0,26619,US
2001,7,OR,410171,0,1905896,852123,0,2871,3805,0,45,0,0,3244327,7492,61924,US
2001,7,PA,10270111,0,86296,292329,6580561,70338,116885,52495,384739,-65601,0,17841919,1008,52758,US
2001,7,RI,0,0,291,682271,0,0,8411,0,4522,0,0,695495,0,0,US
2001,7,SC,3597473,0,96488,196867,4778634,1887,2501,1,18905,-122678,0,8637740,0,67662,US
2001,7,SD,302999,0,358541,50574,0,0,0,0,787,0,0,712901,0,0,US
2001,7,TN,5647457,0,527859,114904,2198206,504,4746,1661,15226,-86828,0,8489708,0,65973,US
2001,7,TX,13218435,0,100930,22605566,3460095,131959,9309,146895,110686,0,0,39939836,76348,79613,US
2001,7,US-TOTAL,179060410,1178533,18079119,73030142,69166040,1022165,1285783,840102,11042028,-870786,91994,357613700,634992,3053179,US
2001,7,UT,3112204,16025,41934,130214,0,282,373,0,5178,0,0,3306210,0,0,US
2001,7,VA,3309615,0,99192,539860,2524819,35926,54383,0,482081,-197358,0,6949851,0,101333,US
2001,7,VT,0,0,68195,320,379097,0,0,0,2062,0,0,478102,696,27732,US
2001,7,WA,786660,0,3608067,945976,595523,6017,14532,0,4726,0,0,6058354,0,96853,US
2001,7,WI,3970259,0,148660,358916,1097059,11739,30019,0,36716,0,0,5713805,3583,56854,US
2001,7,WV,7838120,0,82589,46096,0,608,807,6187,26660,0,0,8001256,0,189,US
2001,7,WY,3908550,0,136421,50309,0,7730,0,302,1781,0,0,4128229,23136,0,US
2001,8,AK,65143,0,123284,331115,0,0,0,0,67181,0,0,586796,73,0,US
2001,8,AL,7316237,0,667117,1233284,2893037,826,1654,19978,18437,0,0,12520917,0,370347,US
2001,8,AR,2339537,0,179169,422255,1318324,7,578,0,121650,0,0,4538995,0,157475,US
2001,8,AZ,3583296,0,715875,1258990,2656410,0,5449,0,5182,32691,73,8257966,0,0,US
2001,8,CA,226382,1037345,2809357,11506271,3280143,19126,190150,102434,187286,135796,85228,20307443,408487,319438,US
2001,8,CO,3246174,0,188280,837291,0,0,5910,0,6187,-27799,0,4258974,2931,0,US
2001,8,CT,353282,0,9188,526694,1396871,69333,72458,105,635643,0,0,3063574,0,0,US
2001,8,DC,0,0,0,0,0,0,0,0,47587,0,0,47587,0,0,US
2001,8,DE,363297,0,0,322028,0,0,0,15377,230621,0,0,931323,0,0,US
2001,8,FL,6332893,0,17372,4710674,2790136,272505,158878,66,5317378,0,0,19755769,0,155867,US
2001,8,GA,7793817,0,226706,898766,2878081,697,3237,0,103286,-61478,0,12090260,0,247148,US
2001,8,HI,139326,15514,9768,0,0,16671,26958,2480,746864,0,0,957816,235,0,US
2001,8,IA,3313597,0,80752,102718,346686,979,8925,0,20865,0,0,3899326,24805,0,US
2001,8,ID,7663,0,850784,217751,0,10533,0,0,13,0,0,1141175,0,54431,US
2001,8,IL,7982835,0,11888,1073665,7601200,4207,63367,33422,224067,0,0,16994651,0,0,US
2001,8,IN,11047926,0,47082,407410,0,1869,13034,289017,88808,0,0,11895147,0,0,US
2001,8,KS,3027040,0,795,438485,874542,0,0,0,65565,0,0,4406427,0,0,US
2001,8,KY,8402331,0,688597,138910,0,0,0,0,10133,0,0,9240835,0,864,US
2001,8,LA,2209344,0,39657,4925143,1538130,73852,5936,38465,192455,0,0,9254092,0,231110,US
2001,8,MA,1006867,0,34547,1362454,411345,64713,100947,0,878403,-70207,0,3800628,0,11559,US
2001,8,MD,2841139,0,21318,401275,1245846,21980,32551,43890,494509,0,0,5103740,0,1232,US
2001,8,ME,49714,0,182584,1071796,0,38573,23773,0,297957,0,0,2005644,0,341247,US
2001,8,MI,6669913,0,147686,1728211,2137054,14380,68835,536,133328,-120478,0,10933560,0,154095,US
2001,8,MN,3043832,0,59089,204230,805066,23850,43400,0,48087,0,0,4325689,49354,48781,US
2001,8,MO,6387065,0,99385,839086,843774,5775,1138,0,79703,-30916,0,8225010,0,0,US
2001,8,MS,1672107,0,0,2684173,577561,0,0,0,582180,0,0,5654418,0,138397,US
2001,8,MT,1640712,0,506086,3710,0,0,0,0,24037,0,0,2180469,0,5924,US
2001,8,NC,7707008,0,320919,570103,3512007,21291,10480,136,52165,0,0,12337804,0,143695,US
2001,8,ND,2688052,0,121643,296,0,0,559,6223,3450,0,0,2820223,0,0,US
2001,8,NE,1889821,0,117979,56552,893192,0,1167,0,7040,0,0,2965856,105,0,US
2001,8,NH,335229,0,41920,7129,835010,5165,13155,0,88005,0,0,1397092,0,71479,US
2001,8,NJ,989241,0,1921,2200677,2865642,38594,73833,39710,232125,-14400,0,6427343,0,0,US
2001,8,NM,2370652,0,23786,522897,0,0,1640,0,3000,0,0,2921975,0,0,US
2001,8,NV,1694674,98061,219069,1135268,0,0,0,0,87677,0,0,3234749,0,0,US
2001,8,NY,2361049,0,1698303,5451478,3543865,70719,112530,11011,1510731,-86488,0,14719546,2047,44301,US
2001,8,OH,11795883,0,38856,240464,1567216,0,2776,29631,37671,0,0,13745928,0,33431,US
2001,8,OK,3362733,0,96304,2713585,0,0,0,5987,3828,-16124,0,6187885,0,21572,US
2001,8,OR,389622,0,1875781,1165271,0,3315,4394,0,342,0,0,3511174,4966,67483,US
2001,8,PA,10703588,0,57884,408024,6473949,67941,116196,54303,549771,-61596,0,18427853,1050,56743,US
2001,8,RI,0,0,330,775841,0,0,8042,0,5306,0,0,789519,0,0,US
2001,8,SC,3716175,0,113592,282896,4823357,1775,2354,0,48160,-142214,0,8918603,0,72508,US
2001,8,SD,299427,0,477394,47660,0,0,0,0,2172,0,0,826653,0,0,US
2001,8,TN,5573280,0,959846,104913,2483521,217,4950,1778,11692,-65147,0,9142632,0,67582,US
2001,8,TX,12779997,0,91680,22805027,3174506,134499,7295,145729,111088,0,-2,39376594,55825,70950,US
2001,8,US-TOTAL,183116073,1167238,18913768,78409804,68389496,1047929,1284821,847690,14229426,-714613,85299,370532828,577206,3178690,US
2001,8,UT,3090968,16318,39666,127168,0,57,75,0,4835,0,0,3279087,0,0,US
2001,8,VA,3702232,0,84925,807404,2391745,36978,57010,0,739817,-186253,0,7732727,0,98869,US
2001,8,VT,0,0,47491,190,371824,0,0,0,3555,0,0,464013,467,40486,US
2001,8,WA,914591,0,4416519,819934,785605,4569,10354,0,3744,0,0,7045917,0,90601,US
2001,8,WI,3995138,0,150298,380408,1073851,14216,29775,0,60147,0,0,5768842,4023,60986,US
2001,8,WV,8005519,0,75486,90223,0,798,1058,6773,31834,0,0,8211780,0,89,US
2001,8,WY,3689725,0,125809,50011,0,7920,0,639,3859,0,0,3900801,22838,0,US
2001,9,AK,58910,0,154816,355210,0,0,0,0,71144,0,0,640166,86,0,US
2001,9,AL,6301430,0,556309,989861,2819890,284,1144,17496,14358,0,0,11014510,0,313738,US
2001,9,AR,2329977,0,119673,287048,1286283,11,551,0,61329,0,0,4220271,0,135399,US
2001,9,AZ,3227225,0,494685,1074056,2616290,0,4941,0,3472,35870,76,7456615,0,0,US
2001,9,CA,182546,1020036,2028142,9412643,3163653,15901,176642,78930,168981,-41528,64730,16852629,293075,288878,US
2001,9,CO,2809067,0,145638,727908,0,0,4898,0,1975,-27081,0,3664530,2125,0,US
2001,9,CT,295070,0,8016,675268,1435437,66929,68772,66,151576,0,0,2701134,0,0,US
2001,9,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
2001,9,DE,116162,0,0,263216,0,0,0,11500,49789,0,0,440667,0,0,US
2001,9,FL,5595303,0,10418,4856803,2852004,271800,161753,54,3245051,0,0,17107088,0,113902,US
2001,9,GA,5842175,0,153773,433306,2556682,662,2388,0,86102,-57047,0,9236560,0,218519,US
2001,9,HI,136116,8486,8257,0,0,15799,26915,2449,700479,0,0,898730,230,0,US
2001,9,IA,2658428,0,73814,49935,387653,1068,9678,0,3683,0,0,3210550,26291,0,US
2001,9,ID,5420,0,465699,219790,0,10382,0,0,9,0,0,749900,0,48600,US
2001,9,IL,6572803,0,10574,289726,7210992,4225,55722,28703,108651,0,0,14281396,0,0,US
2001,9,IN,9545199,0,41574,180791,0,1428,10780,262034,44188,0,0,10085994,0,0,US
2001,9,KS,2669764,0,1260,111920,853335,0,0,0,3849,0,0,3640128,0,0,US
2001,9,KY,7562793,0,242969,59888,0,0,0,0,9468,0,0,7875899,0,781,US
2001,9,LA,1914629,0,23705,3812535,1316622,70826,5505,36771,109046,0,0,7525832,0,236193,US
2001,9,MA,539381,0,28745,1364471,475870,60990,93922,0,478646,-73633,0,2976987,0,8595,US
2001,9,MD,2500417,0,34220,221798,1212574,22647,32811,35687,114402,0,0,4175700,0,1144,US
2001,9,ME,44797,0,175613,1022417,0,36878,25082,0,133395,0,0,1752340,0,314158,US
2001,9,MI,5568936,0,93535,1168138,794618,11191,57411,373,42675,-116912,0,7752935,0,132970,US
2001,9,MN,2605572,0,41503,63220,1038436,23177,40108,0,53535,0,0,3970185,55098,49536,US
2001,9,MO,5423641,0,22834,350014,823728,5392,198,0,63281,-26852,0,6662236,0,0,US
2001,9,MS,1611263,0,0,2118973,892961,0,0,0,228722,0,0,4976550,0,124631,US
2001,9,MT,1477870,0,464278,600,0,0,0,0,51784,0,0,1999681,0,5149,US
2001,9,NC,5914353,0,257053,116045,3188662,9286,8263,93,32603,0,0,9661408,0,135050,US
2001,9,ND,2210952,0,93525,251,0,0,746,5297,2181,0,0,2312952,0,0,US
2001,9,NE,1700931,0,115037,16156,878107,0,1355,0,544,0,0,2712274,144,0,US
2001,9,NH,349144,0,37232,18979,834916,5073,12571,0,23719,0,0,1350562,0,68928,US
2001,9,NJ,766803,0,1502,1501226,2514197,37882,69887,36773,50242,-12086,0,4966426,0,0,US
2001,9,NM,2195658,0,15497,383052,0,0,1574,0,5518,0,0,2601299,0,0,US
2001,9,NV,1545448,97431,157720,946200,0,0,0,0,148717,0,0,2895516,0,0,US
2001,9,NY,1530827,0,1574951,4193237,3545835,67633,106281,9372,609464,-95399,0,11583029,1629,39199,US
2001,9,OH,9740115,0,32135,60568,1537585,0,2450,25777,27208,0,0,11460354,0,34516,US
2001,9,OK,2791657,0,63854,1789771,0,0,0,5564,2939,-9220,0,4661520,0,16955,US
2001,9,OR,391211,0,1809333,1054386,0,2612,3462,0,78,0,0,3328436,4782,62572,US
2001,9,PA,8997513,0,64011,396761,5427798,66778,107938,56841,107839,-63862,0,15210385,891,47877,US
2001,9,RI,0,0,321,749340,0,0,8378,0,4758,0,0,762797,0,0,US
2001,9,SC,3080931,0,91817,73948,4027859,1753,2324,7,8340,-82545,0,7270901,0,66467,US
2001,9,SD,308333,0,453151,14095,0,0,0,0,325,0,0,775904,0,0,US
2001,9,TN,4957209,0,739402,24480,2371359,104,3108,1513,7045,-67396,0,8103377,0,66553,US
2001,9,TX,11579150,0,79966,16887867,3383498,136178,7552,144520,107315,0,-3,32471977,75750,70184,US
2001,9,US-TOTAL,154158317,1139010,15256027,60181140,63378451,1003811,1201462,767366,7342486,-928405,64803,306928866,490229,2874169,US
2001,9,UT,2987771,13057,35923,118606,0,415,549,0,4031,0,0,3160352,0,0,US
2001,9,VA,2973233,0,69686,750448,1920679,30231,46937,0,145917,-290714,0,5736863,0,90446,US
2001,9,VT,0,0,43512,240,365191,0,0,0,1065,0,0,445008,582,34418,US
2001,9,WA,778693,0,3871842,701727,805414,5443,12063,0,4185,0,0,6271530,0,92163,US
2001,9,WI,3184515,0,119603,206903,840323,12625,26780,0,30512,0,0,4484159,6410,56488,US
2001,9,WV,5764367,0,41780,19436,0,18,24,6851,14827,0,0,5847463,0,160,US
2001,9,WY,2814610,0,87126,47883,0,8190,0,695,3523,0,0,2985163,23136,0,US
2001,10,AK,38751,0,134918,314444,0,0,0,0,91507,0,0,579703,83,0,US
2001,10,AL,6027634,0,489041,1019941,2409155,479,1296,15597,18025,0,0,10321847,0,340679,US
2001,10,AR,2152991,0,127479,308087,1333381,15,593,0,4213,0,0,4087246,0,160487,US
2001,10,AZ,3558956,0,499745,1098968,1200058,0,4063,0,2158,22125,54,6386127,0,0,US
2001,10,CA,137018,1022336,1819154,8942997,2960685,16871,176796,66816,217837,8798,20759,15929260,253310,285883,US
2001,10,CO,2647793,0,119924,873818,0,0,5408,0,4654,-19320,0,3637309,5032,0,US
2001,10,CT,156843,0,7689,614556,1491469,66109,68818,187,200237,0,0,2605908,0,0,US
2001,10,DC,0,0,0,0,0,0,0,0,3497,0,0,3497,0,0,US
2001,10,DE,116225,0,0,233271,0,0,0,13756,173596,0,0,536848,0,0,US
2001,10,FL,5606565,0,8514,4574131,1856722,284165,151622,60,2871744,0,0,15525035,0,171512,US
2001,10,GA,5093697,0,165003,239794,2481022,664,2328,0,84786,-48362,0,8285251,0,266319,US
2001,10,HI,133282,19252,9880,0,0,15903,26703,4096,704728,0,0,914094,250,0,US
2001,10,IA,2797529,0,74714,38502,299934,801,10559,0,4864,0,0,3279149,52246,0,US
2001,10,ID,4108,0,425662,225144,0,9629,0,0,21,0,0,701595,0,37031,US
2001,10,IL,5856551,0,10976,320718,7557378,4244,55456,28570,7648,0,0,13841541,0,0,US
2001,10,IN,9597360,0,47829,113629,0,1133,8420,256079,30548,0,0,10054997,0,0,US
2001,10,KS,2518347,0,2593,87985,887293,0,0,0,14902,0,0,3511120,0,0,US
2001,10,KY,7125236,0,411209,38526,0,0,0,0,6938,0,0,7582673,0,764,US
2001,10,LA,1618037,0,29768,3232932,1141805,77134,6891,37580,171209,0,0,6571928,0,256572,US
2001,10,MA,1018955,0,28965,1234768,497586,68021,103930,0,352511,-71087,0,3245473,0,11825,US
2001,10,MD,2483695,0,34481,159120,1223040,20286,29657,33743,154710,0,0,4139410,0,678,US
2001,10,ME,28900,0,162169,958136,0,34009,25503,0,134704,0,0,1567777,0,224356,US
2001,10,MI,5144121,0,116557,1460002,1915632,13911,64951,587,36903,-20013,0,8887867,0,155217,US
2001,10,MN,2650430,0,56500,106077,1201758,21078,39224,0,55002,0,0,4264238,91171,42998,US
2001,10,MO,5349164,0,59635,246663,858914,5343,713,0,56776,-17302,0,6559906,0,0,US
2001,10,MS,2055748,0,0,2286654,939180,0,0,0,2766,0,0,5439860,0,155512,US
2001,10,MT,1653932,0,467305,718,0,0,0,0,51831,0,0,2177430,0,3644,US
2001,10,NC,5629910,0,224345,86943,2938467,899,7820,39,31295,0,0,9077946,0,158228,US
2001,10,ND,2241181,0,84442,208,0,0,683,5502,3040,0,0,2335056,0,0,US
2001,10,NE,1576140,0,114718,20920,920192,0,1317,0,798,0,0,2634389,304,0,US
2001,10,NH,361167,0,38641,28778,723475,4877,12307,0,55054,0,0,1292050,0,67751,US
2001,10,NJ,808100,0,1382,1650881,1880092,39706,69606,36741,33003,-8499,0,4511012,0,0,US
2001,10,NM,2352771,0,13329,355579,0,0,1581,0,1794,0,0,2725054,0,0,US
2001,10,NV,1705165,104273,106955,1066253,0,0,0,0,14458,0,0,2997104,0,0,US
2001,10,NY,1707743,0,1740130,3772388,3494433,71423,111413,9735,544339,-58073,0,11419730,1659,24540,US
2001,10,OH,9497871,0,32990,39248,1555180,0,2059,23686,34907,0,0,11217241,0,31300,US
2001,10,OK,2764271,0,120831,1545310,0,0,0,7339,1668,-8516,0,4453555,0,22652,US
2001,10,OR,415499,0,1902572,1068248,0,3394,4500,0,112,0,0,3470200,7468,68407,US
2001,10,PA,8818549,0,63294,312627,5728264,70293,106330,57119,129320,-40484,0,15302784,859,56613,US
2001,10,RI,0,0,314,732117,0,0,8151,0,4728,0,0,745310,0,0,US
2001,10,SC,2452959,0,96036,160167,4222001,1508,1998,6,17726,-57068,0,6963396,0,68063,US
2001,10,SD,229522,0,363907,3588,0,0,0,0,559,0,0,597576,0,0,US
2001,10,TN,4058706,0,702486,19633,2277950,135,3036,1572,29071,-14456,0,7146984,0,68851,US
2001,10,TX,9736388,0,49076,15188595,2615902,127048,8538,128386,22819,0,0,28083635,123255,83628,US
2001,10,US-TOTAL,148930816,1161727,15234503,56376441,60460967,1024720,1214638,737007,6533933,-615247,20813,294733613,606829,3046466,US
2001,10,UT,3044640,15866,32150,89242,0,416,551,0,4007,0,0,3186872,0,0,US
2001,10,VA,2959001,0,55639,540339,1881778,32299,48744,0,86292,-282990,0,5416467,0,95365,US
2001,10,VT,0,0,44261,340,384957,0,0,0,967,0,0,459148,1126,27497,US
2001,10,WA,737855,0,3951553,692516,841249,5770,13085,0,7156,0,0,6348333,0,99149,US
2001,10,WI,3556985,0,121397,201305,742015,14608,29987,0,34792,0,0,4773840,12297,60454,US
2001,10,WV,5208106,0,30800,20106,0,0,0,9307,13501,0,0,5282311,0,491,US
2001,10,WY,3496418,0,33544,51528,0,12550,0,504,4213,0,0,3656526,57769,0,US
2001,11,AK,37497,0,102481,325654,0,0,0,0,98718,0,0,564436,86,0,US
2001,11,AL,5521952,0,478542,1034307,2488569,761,1678,12117,17582,0,0,9886874,0,331366,US
2001,11,AR,1888881,0,112558,235106,1243740,12,553,0,4835,0,0,3626715,0,141030,US
2001,11,AZ,3165895,0,539366,826900,2262870,0,4015,0,3492,11779,38,6814355,0,0,US
2001,11,CA,143407,1022454,1357031,7011475,3067781,16412,159323,66371,190672,-44335,14251,13419388,143261,271285,US
2001,11,CO,2992049,0,77601,631702,0,0,4760,0,3783,-25794,0,3689135,5034,0,US
2001,11,CT,276234,0,5656,291926,1372527,68525,70246,49,141757,0,0,2226920,0,0,US
2001,11,DC,0,0,0,0,0,0,0,0,31622,0,0,31622,0,0,US
2001,11,DE,96229,0,0,102481,0,0,0,12189,103615,0,0,314514,0,0,US
2001,11,FL,4706288,0,8976,3505258,2778384,281810,160187,33,1884865,0,0,13471979,0,146178,US
2001,11,GA,4689200,0,170546,83990,2962950,654,1945,0,64767,-34265,0,8181096,0,241309,US
2001,11,HI,139771,17946,9381,0,0,11054,20655,4673,659810,0,0,863437,147,0,US
2001,11,IA,2633893,0,72719,34699,385585,462,8166,0,2450,0,0,3189393,51419,0,US
2001,11,ID,4637,0,429646,256228,0,9627,0,0,68,0,0,737696,0,37490,US
2001,11,IL,5991616,0,11876,268941,7535722,4219,54893,28869,11270,0,0,13907406,0,0,US
2001,11,IN,9116876,0,43222,160778,0,1177,10841,224181,37357,0,0,9594432,0,0,US
2001,11,KS,2281937,0,2329,83085,857462,0,0,0,25102,0,0,3249915,0,0,US
2001,11,KY,6422639,0,178578,38703,0,0,0,0,13433,0,0,6654074,0,721,US
2001,11,LA,1652300,0,31911,2416876,1516281,76718,6880,37014,243296,0,0,6190750,0,209474,US
2001,11,MA,915705,0,34234,1033697,484169,68886,104799,0,538580,-48540,0,3140944,0,9414,US
2001,11,MD,2266180,0,27385,60523,1244048,20204,29305,33720,97741,0,0,3780002,0,896,US
2001,11,ME,39180,0,160692,1060873,0,34634,23510,0,110610,0,0,1704659,0,275160,US
2001,11,MI,5429074,0,115215,1212819,1491194,13177,62106,313,28592,-86378,0,8410701,0,144588,US
2001,11,MN,2828607,0,63874,59584,767119,25041,42953,0,62552,0,0,3998365,97097,51538,US
2001,11,MO,5400794,0,30062,222939,832611,5861,631,0,30127,-20758,0,6502267,0,0,US
2001,11,MS,1775556,0,0,1547061,909769,0,0,0,1903,0,0,4366411,0,132122,US
2001,11,MT,1508344,0,467240,1212,0,0,0,0,64477,0,0,2045941,0,4668,US
2001,11,NC,5161062,0,170402,19226,2847400,12642,8124,72,29450,0,0,8389939,0,141561,US
